Name,Team,W,L,SV,HLD,ERA,GS,G,IP,H,ER,HR,SO,BB,WHIP,K/9,BB/9,FIP,WAR,ADP,playerid,GP,K,SVH,QS,IDFANGRAPHS,Position,K_z,ERA_z,WHIP_z,QS_z,W_z,SVH_z,z-score,FVARz,SGP,K_sgp,ERA_sgp,WHIP_sgp,QS_sgp,W_sgp,SVH_sgp
Reynaldo Lopez,CHW,4,4,0,1,4.84,8,33,72,72,39,13,65,26,1.36,8.14,3.3,4.99,0.5,597.3,16400,33,65,1,4.988,16400,RP,-0.887930125,-0.507201777,-0.337014785,-0.985428804,-1.052171088,-0.409698372,-4.179444952,-2.441245362,1.692232708,0.647227044,-0.349754951,-0.126195462,0.752232435,0.691205291,0.07751835
Wandy Peralta,SFG,2.239320657,2,1.095274605,7.811903114,3.93301852,0.867737507,42,52,45.44677816,21.04307968,4.517069588,37,19.68501623,1.358241743,8.199766627,3.677473578,4.066122658,0,999,14295,51.02979763,48.74919442,9.102953598,0.158867639,14295,RP,-1.174964191,0.009189603,-0.255633883,-1.783134548,-1.45512013,0.429932083,-4.229731066,-2.491531477,1.57571735,0.485412261,0.063473995,-0.089731005,0.023958579,0.386957572,0.705645947
Wade Davis,KCR,3.239320657,4,1.095274605,10.86061844,4.953126397,0.867737507,53,63,56.44677816,33.04307968,8.517069588,53,31.68501623,1.492479289,9.125281245,4.757443313,4.908350751,0,600.7,7441,62.02979763,64.74919442,13.1029536,0.158867639,7441,RP,-0.892360044,-0.507102646,-0.66739982,-1.783134548,-1.226260148,0.844413269,-4.231843938,-2.493644348,1.560385984,0.644729687,-0.355407311,-0.328373215,0.023958579,0.559758895,1.015719349
Jesse Chavez,LAA,2.239320657,2,1.095274605,7.811903114,4.312633905,0.867737507,42,52,47.44677816,23.04307968,8.517069588,38,13.68501623,1.299532066,8.468153724,2.687796158,4.569348465,0,999,5448,51.02979763,49.74919442,9.102953598,0.158867639,5448,RP,-1.157301432,-0.152542124,-0.122047387,-1.783134548,-1.45512013,0.429932083,-4.240213538,-2.502013948,1.532239751,0.4953696,-0.069961985,-0.009729962,0.023958579,0.386957572,0.705645947
Adam Plutko,CLE,4,6,0,6,5.43,8,48,87,95,52,19,69,25,1.38,7.1,2.57,5.5,0.2,600.3,15846,48,69,6,4.988,15846,RP,-0.817279089,-1.025238472,-0.471187471,-0.985428804,-1.052171088,0.108403111,-4.242901813,-2.504702223,1.639797423,0.6870564,-0.759784998,-0.196021809,0.752232435,0.691205291,0.465110103
Shane Greene,,3.239320657,2,1.095274605,2.40967128,4.021515047,0.867737507,54,64,55.44677816,27.04307968,8.517069588,52,20.68501623,1.294202542,8.846831498,3.213018403,4.287832498,0.6,589.1,10756,63.02979763,63.74919442,3.102953598,0.158867639,10756,RP,-0.910022803,-0.02603047,-0.1217995,-1.783134548,-1.226260148,-0.191789697,-4.259037166,-2.520837577,1.49558783,0.634772348,0.0395797,-0.003017537,0.023958579,0.559758895,0.240535844
Ryan Sherriff,TBR,3.239320657,3,1.095274605,7.744795591,4.281054871,0.867737507,44,54,50.44677816,24.04307968,6.517069588,32,17.68501623,1.367671689,7.09258642,3.191927528,4.632493825,0,999,12249,53.02979763,43.74919442,9.102953598,0.158867639,,RP,-1.263277987,-0.142927183,-0.285499943,-1.783134548,-1.226260148,0.429932083,-4.271167728,-2.532968138,1.557518157,0.435625566,-0.061059736,-0.106411094,0.023958579,0.559758895,0.705645947
Randy Dobnak,MIN,9.00677937,7.788616785,0,0.787234043,4.513533551,20.31518254,41,141,136.830195,63.49390435,17.33917884,74,36.36135892,1.398810328,6.47265532,2.679866634,4.535420409,1,538.1,23798,47.00504915,100.8393242,1.078348466,10.87646203,23798,SP,-0.254908773,-0.57849026,-0.84342712,-0.012736477,0.093680348,-0.401579881,-1.997462162,-2.542848684,3.545497288,1.004091349,-0.363681331,-0.375150047,1.640262133,1.55638339,0.083591794
Nick Tropeano,SFG,3.239320657,3,1.095274605,5.003531644,4.377692952,3.867737507,36,62,55.44677816,28.04307968,9.517069588,51,21.68501623,1.34543039,9.075354595,3.401713359,4.690827845,0.1,999,12385,45.02979763,62.74919442,6.102953598,0.158867639,12385,RP,-0.927685562,-0.207372715,-0.25879811,-1.783134548,-1.226260148,0.119071193,-4.284179891,-2.545980301,1.485827435,0.624815009,-0.110087127,-0.085708817,0.023958579,0.559758895,0.473090896
Carlos Estevez,COL,2.239320657,2,1.095274605,7.811903114,4.482249289,0.867737507,42,52,46.44677816,24.04307968,7.517069588,47,17.68501623,1.358241743,9.977831143,3.400699384,4.351283949,0.1,999,14542,51.02979763,58.74919442,9.102953598,0.158867639,14542,RP,-0.998336599,-0.224805236,-0.255633883,-1.783134548,-1.45512013,0.429932083,-4.287098314,-2.548898724,1.482234429,0.584985653,-0.129582317,-0.089731005,0.023958579,0.386957572,0.705645947
Yency Almonte,COL,3.215388592,3,0.985747145,12.47380101,5.071127181,0.780963756,56,65,64.00210034,34.83877171,9.465362629,52,29.51651461,1.524160666,8.522715916,4.287338184,4.979184383,-0.1,999,15068,64.12681787,62.57427498,14.79265824,0.142980875,15068,RP,-0.930775122,-0.584795831,-0.776840429,-1.785758821,-1.231737241,1.019500965,-4.29040648,-2.55220689,1.537159838,0.623073277,-0.417781364,-0.392020664,0.021562721,0.555623402,1.146702465
Chad Kuhl,PIT,9.00677937,9.788616785,0,0,4.62330314,29.31518254,24,169,153.830195,79.49390435,22.33917884,127,68.36135892,1.458424955,8.324040501,3.976468314,4.652044673,1.1,574.3,14975,30.00504915,153.8393242,0.078348466,10.87646203,14975,SP,0.681217464,-0.837559386,-1.440158075,-0.012736477,0.093680348,-0.505200177,-2.020756304,-2.566142826,3.495372311,1.531830323,-0.547631395,-0.691545584,1.640262133,1.55638339,0.006073444
Austin Brice,BOS,2.239320657,2,1.095274605,7.811903114,4.425710828,0.867737507,42,52,45.44677816,24.04307968,6.517069588,43,18.68501623,1.349854646,9.332024691,3.627150997,4.527412981,0,999,17237,51.02979763,54.74919442,9.102953598,0.158867639,17237,RP,-1.068987636,-0.200717532,-0.236550098,-1.783134548,-1.45512013,0.429932083,-4.314577861,-2.576378271,1.473707237,0.545156296,-0.109708873,-0.078302284,0.023958579,0.386957572,0.705645947
Patrick Sandoval,LAA,3.239320657,2,1.095274605,3.827822782,3.986214962,3.867737507,25,51,42.44677816,21.04307968,6.517069588,42,17.68501623,1.307557182,9.342221817,3.508251833,4.241141063,0.3,585.5,19447,34.02979763,53.74919442,4.102953598,0.158867639,19447,RP,-1.086650395,-0.013970403,-0.13873327,-1.783134548,-1.226260148,-0.0881694,-4.336918165,-2.598718576,1.460629623,0.535198957,0.043937979,-0.020278982,0.023958579,0.559758895,0.318054195
Cole Hamels,,8.00677937,6.788616785,0,0,4.518827758,24.31518254,19,138,122.830195,62.49390435,19.33917884,96,45.36135892,1.390574798,8.140559879,3.354864253,4.648552916,1,590.6,4972,25.00504915,122.8393242,0.078348466,9.668462034,4972,SP,0.133671929,-0.573003445,-0.7769952,-0.212281337,-0.135179634,-0.505200177,-2.068987865,-2.614374387,3.370400627,1.22315281,-0.361214375,-0.339278872,1.458085553,1.383582067,0.006073444
Jose De Leon,CIN,3.16752446,3,0.766692224,2.553127282,4.796244217,5.607416255,35,65,56.11274471,33.43015578,10.36194871,69,35.17951136,1.479190162,10.65974822,5.098366018,4.93721838,0.3,597,15463,41.32085834,77.22443609,3.172067519,3.891207347,15463,RP,-0.672012855,-0.438406557,-0.648934513,-1.166603751,-1.242691425,-0.184628092,-4.353277192,-2.615077603,1.535219578,0.7689499,-0.297846749,-0.315956291,0.58682686,0.547352417,0.245893442
David Hale,PHI,2.239320657,2,1.095274605,7.811903114,4.239941597,0.867737507,42,52,48.44677816,23.04307968,6.517069588,34,14.68501623,1.333080453,7.64621824,2.805215513,4.493864594,0,999,9756,51.02979763,45.74919442,9.102953598,0.158867639,9756,RP,-1.227952468,-0.121572219,-0.198382527,-1.783134548,-1.45512013,0.429932083,-4.35622981,-2.618030221,1.472247084,0.455540244,-0.044410414,-0.055444844,0.023958579,0.386957572,0.705645947
Luis Cessa,NYY,2.239320657,2,1.095274605,7.811903114,4.280326212,0.867737507,42,52,46.44677816,23.04307968,6.517069588,38,17.68501623,1.358241743,8.392669853,3.434247771,4.519025884,0,999,13345,51.02979763,49.74919442,9.102953598,0.158867639,13345,RP,-1.157301432,-0.138777721,-0.255633883,-1.783134548,-1.45512013,0.429932083,-4.360035632,-2.621836042,1.463594962,0.4953696,-0.058605732,-0.089731005,0.023958579,0.386957572,0.705645947
Adam Cimber,MIA,2.239320657,2,1.095274605,7.811903114,4.086480058,0.867737507,42,52,48.44677816,22.04307968,5.517069588,30,15.68501623,1.333080453,7.059121465,2.931021965,4.326122658,0,999,15288,51.02979763,41.74919442,9.102953598,0.158867639,15288,RP,-1.298603505,-0.056191308,-0.198382527,-1.783134548,-1.45512013,0.429932083,-4.361499936,-2.623300346,1.486359932,0.415710887,0.00953179,-0.055444844,0.023958579,0.386957572,0.705645947
Jacob Barnes,NYM,2.239320657,2,1.095274605,5.760421376,3.838599179,0.867737507,35,45,35.44677816,18.04307968,4.517069588,38,16.68501623,1.305108874,9.812646016,3.735515669,4.069992815,0.1,999,12323,44.02979763,49.74919442,6.102953598,0.158867639,12323,RP,-1.157301432,0.037477122,-0.124466814,-1.783134548,-1.45512013,0.119071193,-4.363474609,-2.625275019,1.448291471,0.4953696,0.083968256,-0.015053431,0.023958579,0.386957572,0.473090896
Keegan Akin,BAL,9.00677937,9.788616785,0,0,4.835020318,28.31518254,23,159,142.830195,78.49390435,28.33917884,125,62.36135892,1.440987122,8.723354813,3.892101558,5.134269259,1.1,999,19362,29.00504915,151.8393242,0.078348466,10.87646203,19362,SP,0.645891945,-1.066128006,-1.237078078,-0.012736477,0.093680348,-0.505200177,-2.081570445,-2.626956967,3.396399342,1.511915645,-0.732965573,-0.585269698,1.640262133,1.55638339,0.006073444
Tyler Kinley,COL,3.239320657,3,1.095274605,11.71320906,5.149305855,0.867737507,52,62,55.44677816,34.04307968,9.517069588,57,35.68501623,1.57793039,9.902021262,5.520046692,5.078327845,-0.1,999,18297,61.02979763,68.74919442,14.1029536,0.158867639,18297,RP,-0.821709007,-0.599330457,-0.889558143,-1.783134548,-1.226260148,0.948033565,-4.371958738,-2.633759149,1.468362826,0.684559044,-0.431730604,-0.461420787,0.023958579,0.559758895,1.093237699
Kyle Finnegan,WSN,2.239320657,2,1.095274605,7.265629607,4.108194849,0.867737507,36,46,38.44677816,19.04307968,5.517069588,39,18.68501623,1.371267644,9.77938448,4.050417175,4.284278658,0,999,15009,45.02979763,50.74919442,8.102953598,0.158867639,,RP,-1.139638673,-0.062423182,-0.259100378,-1.783134548,-1.45512013,0.326311786,-4.373105125,-2.634905535,1.450667332,0.50532694,0.00168533,-0.095388685,0.023958579,0.386957572,0.628127597
Yoan Lopez,ARI,2.239320657,2,1.095274605,7.811903114,4.312633905,0.867737507,42,52,45.44677816,23.04307968,6.517069588,39,18.68501623,1.36662884,8.68621824,3.601989707,4.460316207,0,600.9,17181,51.02979763,50.74919442,9.102953598,0.158867639,17181,RP,-1.139638673,-0.152542124,-0.274717668,-1.783134548,-1.45512013,0.429932083,-4.37522106,-2.63702147,1.450767327,0.50532694,-0.069961985,-0.101159725,0.023958579,0.386957572,0.705645947
Genesis Cabrera,STL,2.239320657,2,1.095274605,5.58789504,4.01493673,0.867737507,38,48,37.44677816,20.04307968,6.517069588,43,19.68501623,1.32294807,10.20871605,4.033161411,4.378269049,0,594.5,17490,47.02979763,54.74919442,6.102953598,0.158867639,17490,RP,-1.068987636,-0.026754195,-0.166336676,-1.783134548,-1.45512013,0.119071193,-4.381261992,-2.643062403,1.422726272,0.545156296,0.032081233,-0.038518304,0.023958579,0.386957572,0.473090896
Gio Gonzalez,,4,4,0,0,4.56,11,11,66,64,33,10,60,30,1.44,8.28,4.16,4.75,0.6,999,7448,11,60,0,4.988,7448,RP,-0.976243921,-0.316799333,-0.544838737,-0.985428804,-1.052171088,-0.513318669,-4.388800551,-2.650600962,1.58984313,0.597440348,-0.197660993,-0.253373951,0.752232435,0.691205291,0
Tyler Chatwood,TOR,4,4,0,9,4.59,3,51,67,62,34,8,67,40,1.52,9.08,5.35,4.63,0.3,596.6,4338,51,67,9,0,4338,RP,-0.852604607,-0.337472393,-0.786746913,-1.809377281,-1.052171088,0.419264,-4.419108282,-2.680908693,1.445583229,0.667141722,-0.214025841,-0.396403097,0,0.691205291,0.697665154
Luke Jackson,ATL,2.239320657,2,1.095274605,5.700412215,3.849933979,0.867737507,36,46,38.44677816,18.04307968,4.517069588,39,17.68501623,1.346624787,9.746527337,3.738274318,3.931064372,0.2,600.5,11752,45.02979763,50.74919442,6.102953598,0.158867639,11752,RP,-1.139638673,0.034910805,-0.209498466,-1.783134548,-1.45512013,0.119071193,-4.433409819,-2.69521023,1.405998806,0.50532694,0.082251676,-0.065586856,0.023958579,0.386957572,0.473090896
Drew Rasmussen,MIL,2.239320657,2,1.095274605,3.827822782,3.929940452,3.867737507,25,51,39.44677816,21.04307968,6.517069588,50,21.68501623,1.324278493,10.87222182,4.193825603,4.140813194,0.3,999,25385,34.02979763,61.74919442,4.102953598,0.158867639,25385,RP,-0.945348322,0.009543784,-0.176048836,-1.783134548,-1.45512013,-0.0881694,-4.438277452,-2.700077863,1.364538485,0.61485767,0.063348742,-0.042638273,0.023958579,0.386957572,0.318054195
Mike Foltynewicz,TEX,9.00677937,8.788616785,0,0.810126582,4.931128042,26.31518254,27,158,146.830195,79.49390435,26.33917884,111,53.36135892,1.415726415,7.975393935,3.387006354,4.96508984,1.4,556.1,10811,33.00504915,137.8393242,1.078348466,10.87646203,10811,SP,0.398613317,-1.18408214,-1.055021927,-0.012736477,0.093680348,-0.401579881,-2.16112676,-2.706513282,3.343973419,1.372512897,-0.825809171,-0.482967625,1.640262133,1.55638339,0.083591794
Jaime Barria,LAA,3.239320657,3,1.095274605,5.036376425,4.758802673,3.867737507,35,61,57.44677816,31.04307968,11.51706959,46,16.68501623,1.310718142,8.346979308,2.67061073,4.955346547,0.2,593.4,18356,44.02979763,57.74919442,6.102953598,0.158867639,18356,RP,-1.015999358,-0.395132032,-0.162913067,-1.783134548,-1.226260148,0.119071193,-4.464367962,-2.726168372,1.337928105,0.575028314,-0.264755536,-0.029153042,0.023958579,0.559758895,0.473090896
Josh Taylor,BOS,2.239320657,2,1.095274605,5.760421376,4.00971029,0.867737507,35,45,36.44677816,18.04307968,5.517069588,39,17.68501623,1.337836147,9.919009652,3.948242942,4.176356451,0.1,999,17359,44.02979763,50.74919442,6.102953598,0.158867639,17359,RP,-1.139638673,-0.025609722,-0.188909235,-1.783134548,-1.45512013,0.119071193,-4.473341115,-2.735141525,1.367262212,0.50532694,0.031720982,-0.053792756,0.023958579,0.386957572,0.473090896
Steven Brault,PIT,9.00677937,10.78861678,0,0,4.618826617,33.31518254,28,189,169.830195,89.49390435,22.33917884,144,87.36135892,1.485372448,8.239607579,4.49195066,4.713684429,1.2,526,15291,34.00504915,170.8393242,0.078348466,10.87646203,15291,SP,0.98148437,-0.925099208,-1.826533043,-0.012736477,0.093680348,-0.505200177,-2.194404188,-2.73979071,3.413020256,1.701105088,-0.60094827,-0.889855529,1.640262133,1.55638339,0.006073444
Steve Cishek,TEX,2.239320657,2,1.095274605,6.239587488,4.227391432,0.867737507,41,51,42.44677816,22.04307968,6.517069588,40,20.68501623,1.34936046,8.991074276,3.959727243,4.667534505,0,600.2,6483,50.02979763,51.74919442,7.102953598,0.158867639,6483,RP,-1.121975913,-0.114745492,-0.232022185,-1.783134548,-1.45512013,0.22269149,-4.484306779,-2.746107189,1.361381458,0.515284279,-0.039251007,-0.076177211,0.023958579,0.386957572,0.550609246
Aaron Sanchez,SFG,9.00677937,8.788616785,0,0.793103448,4.580194694,23.31518254,30,145,130.830195,66.49390435,17.33917884,101,62.36135892,1.489980378,8.019337484,4.244041111,4.653810799,0.7,552.6,11490,36.00504915,127.8393242,1.078348466,10.87646203,11490,SP,0.221985725,-0.67298056,-1.444151267,-0.012736477,0.093680348,-0.401579881,-2.215782111,-2.761168633,3.402909048,1.272939506,-0.435437747,-0.714830028,1.640262133,1.55638339,0.083591794
Nick Margevicius,SEA,2.239320657,3,1.095274605,4.004561706,4.426603397,5.867737507,15,48,44.44677816,22.04307968,7.517069588,32,12.68501623,1.32294807,7.858371222,2.675920031,4.667924221,0.3,599.8,20395,24.02979763,43.74919442,4.102953598,2.730867639,20395,RP,-1.263277987,-0.188649783,-0.166336676,-1.358275791,-1.45512013,-0.0881694,-4.519829768,-2.781630178,1.412177388,0.435625566,-0.101779494,-0.038518304,0.411837854,0.386957572,0.318054195
Edgar Santana,PIT,2.239320657,2,1.095274605,7.217424721,4.24695666,0.867737507,37,47,42.44677816,21.04307968,5.517069588,31,14.68501623,1.347210317,7.989570717,3.12251512,4.409466751,0,999,17355,46.02979763,42.74919442,8.102953598,0.158867639,17355,RP,-1.280940746,-0.116360215,-0.213986409,-1.783134548,-1.45512013,0.326311786,-4.523230263,-2.785030673,1.35452877,0.425668227,-0.042483772,-0.067699432,0.023958579,0.386957572,0.628127597
Michael King,NYY,3.239320657,2,1.095274605,3.670721517,4.354388204,3.867737507,28,54,49.44677816,24.04307968,7.517069588,38,14.68501623,1.291734189,8.15571142,2.660365028,4.539681325,0.3,999,19853,37.02979763,49.74919442,4.102953598,0.158867639,19853,RP,-1.157301432,-0.175371846,-0.106068076,-1.783134548,-1.226260148,-0.0881694,-4.536305451,-2.798105861,1.310271447,0.4953696,-0.087799128,0.000929306,0.023958579,0.559758895,0.318054195
J.P. Feyereisen,MIL,2.239320657,2,1.095274605,5.700412215,4.162977457,0.867737507,36,46,35.44677816,20.04307968,5.517069588,42,21.68501623,1.371267644,10.39545591,4.576131461,4.440350086,0.1,999,16610,45.02979763,53.74919442,6.102953598,0.158867639,,RP,-1.086650395,-0.083069786,-0.259100378,-1.783134548,-1.45512013,0.119071193,-4.548004044,-2.809804454,1.308412818,0.535198957,-0.015404501,-0.095388685,0.023958579,0.386957572,0.473090896
Martin Perez,BOS,11.00677937,10.78861678,0,0,4.930938056,33.31518254,28,190,192.830195,97.49390435,26.33917884,123,68.36135892,1.4940753,7.151063908,3.534350884,4.791894954,1.3,586.5,6902,34.00504915,149.8393242,0.078348466,13.29246203,6902,SP,0.610566427,-1.415646358,-1.908242367,0.386353242,0.551400312,-0.505200177,-2.280768922,-2.826155444,3.49339704,1.492000967,-0.976843279,-0.93443542,2.004615294,1.901986036,0.006073444
Jorge Alcala,MIN,2.239320657,2,1.095274605,7.811903114,4.530710828,0.867737507,42,52,46.44677816,25.04307968,7.517069588,40,20.68501623,1.416951421,8.828798885,3.987796158,4.745477497,0,600.3,19459,51.02979763,51.74919442,9.102953598,0.158867639,19459,RP,-1.121975913,-0.245451839,-0.389220379,-1.783134548,-1.45512013,0.429932083,-4.564970727,-2.826771138,1.315497632,0.515284279,-0.146616697,-0.169732047,0.023958579,0.386957572,0.705645947
Brad Brach,KCR,2.239320657,3,1.095274605,7.744795591,4.411425241,0.867737507,44,54,46.44677816,25.04307968,6.517069588,41,24.68501623,1.443609189,8.70414892,4.516615028,4.556556325,0,999,6627,53.02979763,52.74919442,9.102953598,0.158867639,6627,RP,-1.104313154,-0.200606583,-0.46493181,-1.783134548,-1.45512013,0.429932083,-4.578174144,-2.839974554,1.319455789,0.525241618,-0.108596433,-0.213751493,0.023958579,0.386957572,0.705645947
Craig Stammen,SDP,2.239320657,1,1.095274605,4.897809781,3.592080082,0.867737507,27,37,30.44677816,13.04307968,3.517069588,25,8.685016234,1.222148683,8.549053848,2.512624719,3.756161805,0.1,600.3,7274,36.02979763,36.74919442,4.102953598,0.158867639,7274,RP,-1.386917301,0.098563484,0.021584125,-1.783134548,-1.45512013,-0.0881694,-4.593193771,-2.854994181,1.295060067,0.365924192,0.131502304,0.068663226,0.023958579,0.386957572,0.318054195
Lewis Thorpe,MIN,2.239320657,2,1.095274605,5.43566592,4.364058099,2.867737507,34,51,46.44677816,23.04307968,7.517069588,40,15.68501623,1.332639149,8.940910342,3.073497735,4.558845981,0.1,999,15906,43.02979763,51.74919442,6.102953598,0.158867639,15906,RP,-1.121975913,-0.171851375,-0.194706619,-1.783134548,-1.45512013,0.119071193,-4.607717393,-2.869517803,1.259081973,0.515284279,-0.086391433,-0.053817919,0.023958579,0.386957572,0.473090896
Spencer Howard,PHI,7.00677937,4.788616785,0,0,4.487887911,18.31518254,13,105,85.83019501,45.49390435,15.33917884,79,34.36135892,1.359604193,9.253585628,3.44783107,4.530865851,0.9,999,23252,19.00504915,105.8393242,0.078348466,8.460462034,23252,SP,-0.166594977,-0.418755602,-0.462873595,-0.411826197,-0.364039616,-0.505200177,-2.329290164,-2.874676686,3.108600782,1.053878045,-0.258256799,-0.179783625,1.275908973,1.210780744,0.006073444
Kyle Ryan,CHC,2.239320657,2,1.095274605,7.811903114,4.401480058,0.867737507,42,52,46.44677816,24.04307968,6.517069588,37,21.68501623,1.442112711,8.325573078,4.155538094,4.619671046,0,999,11753,51.02979763,48.74919442,9.102953598,0.158867639,11753,RP,-1.174964191,-0.19039423,-0.446471734,-1.783134548,-1.45512013,0.429932083,-4.620152751,-2.881953162,1.296764468,0.485412261,-0.101191683,-0.204018208,0.023958579,0.386957572,0.705645947
Pedro Strop,,2.239320657,3,1.095274605,6.379561706,4.292020063,0.867737507,38,48,40.44677816,21.04307968,5.517069588,36,20.68501623,1.389154967,8.677681567,4.165575204,4.618269049,0,999,4070,47.02979763,47.74919442,7.102953598,0.158867639,4070,RP,-1.19262695,-0.135722379,-0.305394039,-1.783134548,-1.45512013,0.22269149,-4.649306558,-2.911106968,1.25698677,0.475454922,-0.058017334,-0.121976216,0.023958579,0.386957572,0.550609246
Matt Bush,TEX,2.239320657,2,1.095274605,5.888813068,4.230161931,0.867737507,33,43,36.44677816,19.04307968,5.517069588,33,14.68501623,1.336622417,9.172557186,3.510629468,4.522822732,0.1,999,1246,42.02979763,44.74919442,6.102953598,0.158867639,1246,RP,-1.245615228,-0.103882812,-0.180827164,-1.783134548,-1.45512013,0.119071193,-4.649508689,-2.911309099,1.245459366,0.445582905,-0.034047086,-0.050083499,0.023958579,0.386957572,0.473090896
Ryan Hendrix,CIN,2.239320657,2,1.095274605,5.823158225,4.174930978,0.867737507,34,44,34.44677816,19.04307968,5.517069588,41,21.68501623,1.418722001,10.6441765,4.873395589,4.395177867,0.1,999,sa738145,43.02979763,52.74919442,6.102953598,0.158867639,,RP,-1.104313154,-0.085474801,-0.341740946,-1.783134548,-1.45512013,0.119071193,-4.650712387,-2.912512797,1.24463336,0.525241618,-0.018321477,-0.146293828,0.023958579,0.386957572,0.473090896
Jorge Lopez,BAL,4,4,0,1,5.08,10,22,68,72,39,12,55,26,1.43,7.3,3.38,5.12,0.6,999,14527,22,55,1,4.988,14527,RP,-1.064557717,-0.614917101,-0.529823014,-0.985428804,-1.052171088,-0.409698372,-4.656596096,-2.918396506,1.385100095,0.547653652,-0.440404081,-0.243105552,0.752232435,0.691205291,0.07751835
Jakob Junis,KCR,7.00677937,6.788616785,0,0.743589744,4.564001971,18.31518254,25,117,105.830195,52.49390435,16.33917884,77,29.36135892,1.350860994,8.07166027,2.692906085,4.526305373,0.8,600.4,13619,31.00504915,103.8393242,1.078348466,8.460462034,13619,SP,-0.201920495,-0.535087332,-0.464332272,-0.411826197,-0.364039616,-0.401579881,-2.378785792,-2.924172314,3.0869456,1.033963366,-0.344120975,-0.173178303,1.275908973,1.210780744,0.083591794
Devin Smeltzer,MIN,2.239320657,3,1.095274605,3.486533826,4.727189018,6.867737507,16,58,55.44677816,29.04307968,9.517069588,38,15.68501623,1.352514531,7.539493101,2.784167085,4.9135236,0.3,600.8,19487,25.02979763,49.74919442,4.102953598,2.730867639,19487,RP,-1.157301432,-0.362607999,-0.263851134,-1.358275791,-1.45512013,-0.0881694,-4.685325886,-2.947126296,1.281347431,0.4953696,-0.239787446,-0.091084344,0.411837854,0.386957572,0.318054195
Nik Turley,OAK,2.239320657,2,1.095274605,5.823158225,4.198112796,0.867737507,34,44,36.44677816,19.04307968,5.517069588,34,17.68501623,1.377981261,9.13676909,4.03413633,4.476659349,0,999,5530,43.02979763,45.74919442,6.102953598,0.158867639,,RP,-1.227952468,-0.09383176,-0.263302114,-1.783134548,-1.45512013,0.119071193,-4.704269828,-2.966070238,1.215185985,0.455540244,-0.025246303,-0.099115002,0.023958579,0.386957572,0.473090896
Richard Lovelady,KCR,2.239320657,2,1.095274605,5.888813068,4.038301466,0.867737507,33,43,37.44677816,18.04307968,4.517069588,28,14.68501623,1.360962039,8.16651945,3.494403053,4.214520846,0.1,999,19337,42.02979763,39.74919442,6.102953598,0.158867639,,RP,-1.333929024,-0.036289765,-0.226623615,-1.783134548,-1.45512013,0.119071193,-4.716025888,-2.977826299,1.224152444,0.395796209,0.021992976,-0.077643788,0.023958579,0.386957572,0.473090896
Logan Allen,CLE,9.00677937,8.788616785,0,0.795918367,4.924205651,24.31518254,23,147,134.830195,73.49390435,23.33917884,104,56.36135892,1.465291334,8.16714158,3.873091494,5.028965479,0.6,598.3,18555,29.00504915,130.8393242,1.078348466,10.87646203,18555,SP,0.274974003,-1.096043051,-1.304456899,-0.012736477,0.093680348,-0.401579881,-2.446161958,-2.99154848,3.18344195,1.302811523,-0.766120667,-0.633486224,1.640262133,1.55638339,0.083591794
Josh Fleming,TBR,7.00677937,5.788616785,0,0.724770642,4.276405786,18.31518254,17,109,98.83019501,44.49390435,13.33917884,55,25.36135892,1.351486087,6.795496833,2.533576939,4.409402085,0.8,999,20418,23.00504915,81.8393242,1.078348466,8.460462034,20418,SP,-0.590501197,-0.244348472,-0.43956077,-0.411826197,-0.364039616,-0.401579881,-2.451856132,-2.997242654,3.105066168,0.814901906,-0.116371008,-0.163746241,1.275908973,1.210780744,0.083591794
