mlbamid,"steamerid","proj_season","firstname","lastname","Team",BasicPF,"position","bats",p1,p2,p3,p4,p5,p6,p7,p8,p9,gC,g1B,g2B,g3B,gSS,gLF,gCF,gRF,gDH,gUIF,gUOF,posadj,age,reliability,G,PA,IBB,NIBB,BB,K,HBP,RBOE,SH,SF,AB,H,1B,2B,3B,HR,AVG,OBP,SLG,wOBA,wOBAcon,SB,CS,wSB,UBR,BaseRunning,UZR,R,RBI,BABIP,wRAA,wRC,wRAA_adj,BattingRuns,ReplacementRuns,DEF_adj,FramingRuns,WAR,WAR/PA,frWAR
502570,"10533","2019","Rocky","Gale","LAN",0.9551689624786377,"C","R",0.069,0.138,0.034,0.034,0.034,0.069,0.172,0.379,0.069,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125550,31.00,0.77,1.5066,6.20,0.0060,0.2735,0.2797,1.2273,0.0560,0.0570,0.0410,0.0468,5.7767,1.2955,0.9830,0.2351,0.0159,0.0615,0.224287,0.264839,0.302434,0.249842,0.287590,0.0306,0.0134,-0.0009,0.001,0.0001,-0.012,0.4990,0.5021,0.27212385,-0.330,0.413,0.033,-0.296,0.200,0.12555,-0.0013,0.00182,0.0002935,0.00168
518618,"10542","2019","Derek","Dietrich","CIN",1.017791986465454,"1B","L",0.050,0.012,0.005,0.012,0.023,0.040,0.711,0.007,0.140,0.0,16.6,8.3,0.0,0.0,13.8,0.0,0.0,11.6,0.0,0.0,-3.283619,29.00,0.84,50.22,201.20,1.0060,12.9400,13.9460,49.8988,6.8410,1.8510,1.1973,1.4796,177.7363,43.7163,27.1242,9.2236,0.9068,6.4616,0.245967,0.322516,0.417140,0.320513,0.390540,0.7305,0.3145,-0.0382,0.125,0.0868,-0.889,21.6832,24.1870,0.30323999,0.905,25.006,-0.429,0.476,6.505,-3.2836190939999996,0.0000,0.29804,0.0014813,0.29804
514917,"10556","2019","Cesar","Hernandez","PHI",0.9926416873931885,"2B","B",0.630,0.084,0.022,0.000,0.001,0.025,0.085,0.067,0.086,0.0,0.0,136.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272860,29.00,0.87,136.37160000000003,604.90,2.4200,70.3350,72.7546,123.3935,4.2340,5.5651,5.1152,4.0476,518.7483,132.9442,99.1710,20.4939,3.8843,9.3949,0.256283,0.350018,0.365098,0.317426,0.349150,14.2023,5.6057,0.3505,0.774,1.1245,-1.729,72.6836,49.1321,0.31678698,1.197,73.657,0.533,1.730,19.558,2.2728600000000005,0.0000,2.36322,0.0039068,2.36322
518490,"10607","2019","Bryce","Brentz","BOS",1.0471508502960205,"OF","R",0.057,0.074,0.029,0.046,0.029,0.074,0.263,0.309,0.120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,30.00,0.75,0.2,1.00,0.0000,0.0675,0.0675,0.2951,0.0060,0.0092,0.0064,0.0075,0.9125,0.2142,0.1285,0.0452,0.0019,0.0385,0.234651,0.289503,0.415079,0.303571,0.406070,0.0055,0.0023,-0.0001,0.000,-0.0001,-0.009,0.1169,0.1276,0.29962483,-0.009,0.110,-0.006,-0.015,0.032,-0.005333333333333334,0.0000,0.00026,0.0002600,0.00026
571679,"10619","2019","David","Freitas","SEA",0.9505985975265503,"C","R",0.020,0.020,0.010,0.010,0.020,0.020,0.112,0.337,0.449,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.976673,30.00,0.73,35.72007218717832,138.80,0.1390,9.6079,9.7467,29.2858,1.2490,1.2770,1.0417,1.0792,125.6832,29.9463,20.5761,6.5990,0.3059,2.4653,0.238273,0.297208,0.354487,0.285969,0.330150,0.6412,0.2457,-0.0095,0.007,-0.0025,-0.175,13.5544,13.2038,0.28923928,-3.287,13.340,0.821,-2.465,4.488,2.9766726822648595,0.8436,0.49641,0.0035764,0.58326
542208,"10642","2019","Carlos","Perez","BAL",1.0047664642333984,"C","R",0.019,0.042,0.011,0.014,0.011,0.032,0.091,0.503,0.277,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,28.00,0.74,0.2,1.00,0.0000,0.0670,0.0670,0.1994,0.0080,0.0092,0.0075,0.0078,0.9097,0.2182,0.1471,0.0448,0.0029,0.0234,0.239873,0.295413,0.372691,0.291601,0.334250,0.0084,0.0034,0.0000,0.000,0.0000,0.005,0.0997,0.1006,0.28040881,-0.019,0.101,-0.001,-0.020,0.032,0.016666666666666666,-0.0124,0.00347,0.0034700,0.00219
542963,"10655","2019","Rob","Brantly","PHI",0.9926416873931885,"C","L",0.061,0.061,0.030,0.030,0.091,0.182,0.182,0.242,0.121,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,29.00,0.73,0.2,1.00,0.0000,0.0445,0.0445,0.2217,0.0140,0.0092,0.0060,0.0075,0.9281,0.2046,0.1419,0.0368,0.0022,0.0236,0.220466,0.264674,0.341324,0.264675,0.314750,0.0055,0.0024,-0.0001,0.001,0.0009,0.001,0.0899,0.1001,0.26220484,-0.041,0.079,0.001,-0.040,0.032,0.016666666666666666,-0.0027,0.00109,0.0010900,0.00081
570482,"10681","2019","Giovanny","Urshela","NYA",1.012683629989624,"3b","R",0.040,0.104,0.056,0.040,0.024,0.040,0.136,0.152,0.408,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,27.00,0.78,0.2,1.00,0.0000,0.0492,0.0492,0.1669,0.0070,0.0092,0.0067,0.0076,0.9295,0.2317,0.1629,0.0420,0.0033,0.0235,0.249213,0.289787,0.377376,0.289554,0.326010,0.0035,0.0015,-0.0002,-0.001,-0.0012,0.002,0.1074,0.1087,0.27882684,-0.021,0.099,-0.002,-0.022,0.032,0.0033333333333333335,0.0000,0.00145,0.0014500,0.00145
592609,"10698","2019","Mike","Olt","MIN",1.0213066339492798,"3b","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,30.00,0.74,0.2,1.00,0.0010,0.0967,0.0977,0.3219,0.0090,0.0092,0.0063,0.0075,0.8795,0.1901,0.1156,0.0400,0.0020,0.0324,0.216179,0.298745,0.376965,0.296144,0.395910,0.0037,0.0016,-0.0002,0.000,-0.0002,-0.009,0.1111,0.1087,0.29603905,-0.015,0.104,-0.003,-0.018,0.032,0.0033333333333333335,0.0000,0.00084,0.0008400,0.00084
534606,"10700","2019","Ryan","LaMarre","ATL",1.0136665105819702,"OF","R",0.043,0.045,0.017,0.062,0.043,0.135,0.174,0.217,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,30.00,0.74,0.2,1.00,0.0010,0.0624,0.0634,0.3066,0.0120,0.0092,0.0063,0.0075,0.9108,0.2113,0.1493,0.0412,0.0050,0.0158,0.231935,0.288443,0.340212,0.276404,0.368590,0.0191,0.0083,0.0002,0.000,0.0002,0.005,0.0905,0.0929,0.32807518,-0.031,0.088,-0.002,-0.033,0.032,-0.005333333333333334,0.0000,-0.00012,-0.0001200,-0.00012
570489,"10711","2019","Arismendy","Alcantara","NYN",0.9379082918167114,"2b","B",0.050,0.135,0.020,0.016,0.030,0.052,0.137,0.116,0.444,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,27.00,0.71,0.2,1.00,0.0010,0.0597,0.0607,0.2980,0.0060,0.0092,0.0070,0.0075,0.9188,0.1900,0.1198,0.0389,0.0074,0.0239,0.206707,0.258417,0.343158,0.261668,0.344840,0.0264,0.0098,0.0011,0.002,0.0031,-0.002,0.0931,0.0960,0.27481800,-0.044,0.076,0.007,-0.036,0.032,0.0033333333333333335,0.0000,0.00004,0.0000400,0.00004
572816,"10762","2019","Corey","Dickerson","PIT",0.9784423112869263,"LF","L",0.116,0.098,0.077,0.304,0.354,0.025,0.008,0.007,0.011,0.0,0.0,0.0,0.0,0.0,139.4,0.0,0.0,0.0,0.0,0.0,-6.967620,30.00,0.85,139.3524,603.10,4.8250,27.9408,32.7656,117.3900,4.2220,5.5485,2.1463,4.4350,559.5314,153.8215,93.9556,33.9684,4.4664,21.4311,0.274900,0.317499,0.466476,0.332020,0.397180,6.1180,3.0270,-0.1597,-0.428,-0.5877,1.415,72.5433,80.8989,0.31140036,8.373,80.617,1.557,9.930,19.499,-6.96762,0.0000,2.39743,0.0039752,2.39743
572669,"10767","2019","Lane","Adams","PHI",0.9926416873931885,"OF","R",0.019,0.013,0.013,0.096,0.115,0.064,0.083,0.108,0.490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,29.00,0.76,0.2,1.00,0.0000,0.0768,0.0768,0.3531,0.0090,0.0092,0.0063,0.0076,0.9002,0.1814,0.1196,0.0331,0.0045,0.0241,0.201531,0.268962,0.328756,0.263895,0.370550,0.0417,0.0131,0.0028,0.001,0.0038,-0.002,0.0965,0.0979,0.29645684,-0.042,0.078,0.001,-0.041,0.032,-0.005333333333333334,0.0000,-0.00129,-0.0012900,-0.00129
573135,"10807","2019","Tyler","Saladino","MIL",1.012441635131836,"DH","R",0.089,0.140,0.024,0.039,0.086,0.101,0.143,0.134,0.244,0.0,0.0,4.9,3.2,4.9,0.0,0.0,0.0,6.8,0.0,0.0,-0.415800,29.00,0.78,19.764,81.10,0.0000,5.9031,5.9031,19.6491,0.8110,0.7461,0.5140,0.6024,73.2694,16.8864,11.6996,3.1405,0.3913,1.6549,0.230475,0.292866,0.351786,0.283525,0.339250,1.8716,0.6958,0.0690,0.081,0.1500,-0.244,8.0989,7.7657,0.28974962,-2.082,7.633,-0.121,-2.203,2.622,-0.41579999999999995,0.0000,-0.00935,-0.0001153,-0.00935
595777,"10815","2019","Jurickson","Profar","OAK",0.9760715961456299,"2B","B",0.066,0.472,0.071,0.115,0.046,0.143,0.062,0.012,0.013,0.0,0.0,145.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.422170,26.00,0.81,145.3302,636.60,0.6370,56.9534,57.5900,94.2488,9.5490,5.8567,3.2798,4.5212,561.6600,145.4060,92.1674,32.4344,4.0978,16.7064,0.258886,0.335604,0.420460,0.328953,0.346480,7.7722,3.1285,0.0907,0.872,0.9627,-1.857,79.2135,70.7819,0.28271584,7.245,83.502,1.825,9.070,20.583,2.42217,0.0000,3.20989,0.0050422,3.20989
576397,"10816","2019","Jedd","Gyorko","SLN",0.9774409532546997,"2B","R",0.003,0.008,0.005,0.038,0.303,0.381,0.222,0.008,0.032,0.0,0.0,36.7,16.3,4.1,0.0,0.0,0.0,17.1,0.0,0.0,-0.911408,30.00,0.83,74.2608,304.90,0.3050,28.2055,28.5104,63.9573,1.8290,2.8051,1.2152,2.2573,271.0878,67.1336,43.1418,11.9819,0.8382,11.1716,0.247642,0.320966,0.421659,0.322028,0.371360,1.8001,0.7937,-0.0508,-0.646,-0.6968,-1.688,33.7338,38.5303,0.28232808,1.748,38.271,0.824,2.572,9.858,-0.9114081389999997,0.0000,0.94027,0.0030839,0.94027
592743,"10847","2019","Andrelton","Simmons","LAA",0.9669469594955444,"SS","R",0.124,0.136,0.036,0.044,0.172,0.363,0.099,0.005,0.021,0.0,0.0,0.0,0.0,140.4,0.0,0.0,0.0,0.0,0.0,0.0,7.021080,29.00,0.86,140.4216,596.10,1.1920,38.2899,39.4821,54.8893,4.1730,5.4841,2.8558,4.2482,545.3411,150.8426,108.7984,28.0538,3.2054,10.7850,0.276603,0.327855,0.399129,0.316041,0.321520,10.0504,4.0061,0.1981,-0.066,0.1321,11.424,66.8363,63.4590,0.28942604,0.506,71.912,2.360,2.866,19.273,7.02108,0.0000,4.19149,0.0070315,4.19149
592419,"10882","2019","Jared","Hoying","FA",1,"OF","L",0.086,0.079,0.089,0.053,0.033,0.069,0.099,0.310,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,30.00,0.75,0.2,1.00,0.0010,0.0620,0.0630,0.2492,0.0070,0.0092,0.0064,0.0075,0.9160,0.2005,0.1277,0.0436,0.0038,0.0253,0.218862,0.272234,0.357866,0.274142,0.336330,0.0203,0.0080,0.0006,0.001,0.0016,-0.002,0.0970,0.1014,0.26995378,-0.033,0.086,0.000,-0.033,0.032,-0.005333333333333334,0.0000,-0.00069,-0.0006900,-0.00069
594807,"10950","2019","Adam","Duvall","ATL",1.0136665105819702,"DH","R",0.002,0.003,0.001,0.283,0.195,0.399,0.082,0.019,0.014,0.0,12.1,0.0,0.0,0.0,20.1,0.0,2.0,25.3,0.0,0.0,-5.065693,30.00,0.85,59.502599999999994,247.70,0.9910,16.4154,17.4062,65.2885,3.2200,2.2788,0.7891,1.7729,224.5118,50.5687,28.4268,11.7115,0.6651,9.7653,0.225245,0.288349,0.413820,0.301516,0.379980,1.9518,0.9227,-0.0429,0.533,0.4901,0.676,26.6269,31.9151,0.26980862,-2.724,26.947,-0.406,-3.130,8.009,-5.065692831,0.0000,0.10082,0.0004070,0.10082
594824,"10951","2019","Greg","Garcia","SDN",0.9690527319908142,"DH","L",0.061,0.045,0.032,0.025,0.030,0.071,0.125,0.168,0.442,0.0,0.0,9.9,2.8,11.4,0.0,0.0,0.0,11.9,0.0,0.0,-0.610256,29.00,0.76,36.0476509146048,143.10,0.5720,15.4548,16.0272,30.2525,2.1460,1.3165,0.9967,1.0825,122.8471,29.5016,21.8771,5.5927,0.4036,1.6282,0.240146,0.335495,0.332000,0.299429,0.325810,1.8364,0.7284,0.0234,0.302,0.3254,-0.643,13.5606,11.7332,0.30281079,-1.817,15.324,0.530,-1.287,4.627,-0.6102555076094517,0.0000,0.24832,0.0017353,0.24832
594838,"10953","2019","Phil","Gosselin","PHI",0.9926416873931885,"2b","R",0.043,0.079,0.039,0.033,0.038,0.082,0.076,0.230,0.380,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,30.00,0.75,0.2,1.00,0.0020,0.0657,0.0677,0.2340,0.0060,0.0092,0.0068,0.0076,0.9119,0.2175,0.1549,0.0443,0.0045,0.0138,0.238557,0.293251,0.342418,0.278840,0.334470,0.0081,0.0034,0.0000,0.002,0.0020,-0.006,0.0926,0.0919,0.30326038,-0.029,0.090,0.001,-0.029,0.032,0.0033333333333333335,0.0000,0.00024,0.0002400,0.00024
595023,"10961","2019","Colin","Walsh","LAA",0.9669469594955444,"3b","B",0.061,0.047,0.023,0.023,0.037,0.117,0.173,0.308,0.210,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,29.00,0.71,0.2,1.00,0.0010,0.1372,0.1382,0.2931,0.0070,0.0092,0.0067,0.0076,0.8405,0.1787,0.1231,0.0356,0.0024,0.0176,0.212541,0.326051,0.323349,0.294172,0.351080,0.0101,0.0043,-0.0001,0.000,-0.0001,-0.004,0.1048,0.0877,0.29977670,-0.017,0.103,0.004,-0.013,0.032,0.0033333333333333335,0.0000,0.00188,0.0018800,0.00188
594828,"11003","2019","Evan","Gattis","FA",1,"DH","R",0.001,0.001,0.060,0.193,0.103,0.274,0.272,0.080,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,-9.450000,32.00,0.83,81,333.40,1.3340,22.6712,24.0048,72.2559,3.3340,3.0673,1.3125,2.4228,302.3259,74.2168,42.4215,14.6359,0.4061,16.7533,0.245488,0.305812,0.462831,0.327413,0.392270,1.0991,0.5031,-0.0671,-0.897,-0.9641,0.000,39.0733,48.2241,0.26635595,3.376,43.313,0.000,3.376,10.779,-9.45,0.0000,0.38510,0.0011551,0.38510
400085,"1101","2019","Ichiro","Suzuki","SEA",0.9505985975265503,"LF","L",0.099,0.054,0.008,0.018,0.019,0.085,0.091,0.108,0.518,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,-0.081000,45.00,0.62,1.62,6.40,0.0130,0.4367,0.4495,1.1904,0.0580,0.0589,0.0468,0.0479,5.7983,1.3838,1.0531,0.2290,0.0213,0.0804,0.238651,0.297620,0.327098,0.276316,0.305820,0.0837,0.0297,0.0028,-0.015,-0.0122,-0.007,0.6056,0.5414,0.28487127,-0.202,0.565,0.038,-0.164,0.207,-0.081,0.0000,-0.00589,-0.0009203,-0.00589
595281,"11038","2019","Kevin","Kiermaier","TBA",0.9730559587478638,"CF","L",0.306,0.115,0.004,0.062,0.069,0.088,0.269,0.086,0.001,0.0,0.0,0.0,0.0,0.0,0.0,129.6,0.0,0.0,0.0,0.0,2.159460,29.00,0.82,129.5676,555.60,2.2220,41.1777,43.4001,129.8853,7.2230,5.1115,3.6197,3.9019,497.4555,118.2812,75.6921,21.2911,7.1604,14.1376,0.237777,0.306001,0.394624,0.303382,0.362310,16.5524,6.1844,0.6445,2.411,3.0555,6.996,63.0860,57.5419,0.29144569,-5.265,61.289,1.793,-3.472,17.964,2.1594599999999997,0.0000,2.74891,0.0049476,2.74891
518568,"11145","2019","Christian","Colon","CIN",1.017791986465454,"2b","R",0.055,0.094,0.021,0.034,0.026,0.047,0.141,0.366,0.215,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,30.00,0.75,0.2,1.00,0.0040,0.0766,0.0806,0.1682,0.0110,0.0092,0.0070,0.0076,0.8938,0.2166,0.1598,0.0446,0.0021,0.0100,0.242232,0.310243,0.330522,0.283785,0.303080,0.0197,0.0082,0.0003,-0.001,-0.0007,-0.002,0.0923,0.0861,0.28567478,-0.025,0.094,-0.002,-0.028,0.032,0.0033333333333333335,0.0000,0.00048,0.0004800,0.00048
519237,"11146","2019","Cameron","Rupp","DET",1.002928614616394,"C","R",0.012,0.012,0.006,0.027,0.207,0.174,0.236,0.305,0.021,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,30.00,0.78,0.2,1.00,0.0020,0.0839,0.0859,0.3118,0.0080,0.0092,0.0054,0.0077,0.8929,0.1867,0.1128,0.0407,0.0029,0.0303,0.209080,0.282178,0.362935,0.281906,0.371900,0.0030,0.0013,-0.0002,-0.002,-0.0022,0.000,0.0996,0.1053,0.28003581,-0.027,0.093,0.000,-0.027,0.032,0.016666666666666666,-0.0174,0.00200,0.0020000,0.00021
570717,"11165","2019","Ramon","Flores","FA",1,"OF","L",0.023,0.023,0.040,0.012,0.026,0.066,0.192,0.405,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,27.00,0.76,0.2,1.00,0.0030,0.0980,0.1010,0.2071,0.0070,0.0092,0.0069,0.0077,0.8774,0.2078,0.1457,0.0384,0.0049,0.0188,0.236749,0.317909,0.355812,0.297497,0.331030,0.0116,0.0047,0.0001,0.000,0.0001,-0.003,0.0962,0.0957,0.28671117,-0.014,0.106,0.000,-0.014,0.032,-0.005333333333333334,0.0000,0.00101,0.0010100,0.00101
592710,"11167","2019","Josh","Rutledge","FA",1,"SS","R",0.027,0.106,0.022,0.014,0.070,0.106,0.350,0.228,0.079,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,30.00,0.62,0.2,1.00,0.0000,0.0630,0.0630,0.3014,0.0100,0.0092,0.0060,0.0075,0.9135,0.1897,0.1350,0.0398,0.0045,0.0104,0.207662,0.264283,0.295259,0.248821,0.321320,0.0110,0.0049,0.0000,0.001,0.0010,-0.017,0.0791,0.0790,0.29432042,-0.054,0.066,0.000,-0.054,0.032,0.01,0.0000,-0.00288,-0.0028800,-0.00288
592592,"11192","2019","Brett","Nicholas","COL",1.1554933786392212,"C","L",0.052,0.040,0.020,0.020,0.020,0.108,0.160,0.360,0.220,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,30.00,0.80,0.2,1.00,0.0010,0.0603,0.0613,0.2211,0.0090,0.0092,0.0069,0.0076,0.9152,0.2413,0.1636,0.0507,0.0030,0.0240,0.263650,0.313758,0.404221,0.311188,0.375490,0.0053,0.0023,-0.0002,-0.001,-0.0012,-0.001,0.1049,0.1116,0.32064335,-0.003,0.117,-0.019,-0.022,0.032,0.016666666666666666,-0.0175,0.00252,0.0025200,0.00072
594777,"11200","2019","Kole","Calhoun","LAA",0.9669469594955444,"RF","L",0.474,0.054,0.001,0.010,0.151,0.074,0.142,0.018,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8,0.0,0.0,0.0,-6.937650,31.00,0.87,138.75300000000001,604.30,2.4170,57.6369,60.0541,132.0823,5.4390,5.5596,4.3533,4.1872,530.2667,128.7277,82.2013,24.1466,2.5050,19.8748,0.242766,0.323734,0.410195,0.318737,0.368590,5.7751,2.3474,0.0253,0.701,0.7263,2.576,75.4369,66.5978,0.28458513,1.842,74.230,2.393,4.235,19.538,-6.9376500000000005,0.0000,2.07305,0.0034305,2.07305
506924,"11204","2019","Stephen","Cardullo","FA",1,"OF","R",0.039,0.051,0.043,0.039,0.020,0.063,0.387,0.160,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,31.00,0.71,0.2,1.00,0.0020,0.0700,0.0720,0.2094,0.0080,0.0092,0.0062,0.0075,0.9063,0.2091,0.1403,0.0427,0.0059,0.0202,0.230622,0.290819,0.357539,0.283332,0.325630,0.0092,0.0038,0.0000,0.000,0.0000,-0.006,0.0940,0.0992,0.27608886,-0.026,0.094,0.000,-0.026,0.032,-0.005333333333333334,0.0000,-0.00055,-0.0005500,-0.00055
594809,"11205","2019","Adam","Eaton","WAS",1.0176060199737549,"RF","L",0.464,0.123,0.162,0.002,0.055,0.057,0.117,0.007,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,-6.151950,30.00,0.82,123.039,547.20,0.5470,53.1166,53.6638,96.7707,10.3970,5.0342,3.6397,3.7589,475.7408,134.6147,95.0543,27.6034,2.3080,9.6490,0.282952,0.365502,0.411518,0.341504,0.372870,9.9415,3.8470,0.2323,1.762,1.9943,0.378,69.1422,52.3284,0.33495685,11.830,77.378,-1.154,10.675,17.692,-6.15195,0.0000,2.53113,0.0046256,2.53113
502273,"11241","2019","Mike","Freeman","CLE",1.0406557321548462,"SS","L",0.057,0.037,0.086,0.083,0.029,0.095,0.129,0.284,0.198,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,31.00,0.79,0.2,1.00,0.0030,0.0661,0.0691,0.2464,0.0070,0.0092,0.0061,0.0075,0.9103,0.2159,0.1612,0.0409,0.0033,0.0104,0.237113,0.293701,0.323801,0.272409,0.330350,0.0155,0.0057,0.0005,0.000,0.0005,-0.010,0.0951,0.0875,0.31089259,-0.035,0.085,-0.005,-0.040,0.032,0.01,0.0000,-0.00077,-0.0007700,-0.00077
518466,"11247","2019","Jabari","Blash","FA",1,"OF","R",0.057,0.020,0.033,0.079,0.084,0.187,0.231,0.153,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,29.00,0.80,0.2,1.00,0.0010,0.1180,0.1190,0.3625,0.0150,0.0092,0.0056,0.0074,0.8530,0.1785,0.0990,0.0362,0.0017,0.0415,0.209185,0.314189,0.401786,0.313617,0.447190,0.0147,0.0069,-0.0001,0.000,-0.0001,-0.010,0.1124,0.1189,0.30017528,-0.001,0.119,0.000,-0.001,0.032,-0.005333333333333334,0.0000,0.00160,0.0016000,0.00160
519421,"11251","2019","Andy","Wilkins","ATL",1.0136665105819702,"1B","L",0.056,0.056,0.028,0.028,0.028,0.073,0.208,0.169,0.354,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016667,30.00,0.74,0.2,1.00,0.0030,0.0780,0.0810,0.2933,0.0070,0.0092,0.0067,0.0075,0.8978,0.1874,0.1113,0.0381,0.0027,0.0353,0.208731,0.277226,0.375123,0.282988,0.366240,0.0081,0.0031,0.0001,0.001,0.0011,0.002,0.1026,0.1131,0.26374198,-0.026,0.094,-0.002,-0.028,0.032,-0.016666666666666666,0.0000,-0.00098,-0.0009800,-0.00098
519333,"11255","2019","Matt","Szczur","ARI",1.0191624164581299,"OF","R",0.078,0.040,0.009,0.025,0.052,0.088,0.127,0.127,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,29.00,0.70,0.2,1.00,0.0010,0.0924,0.0934,0.2271,0.0100,0.0092,0.0070,0.0075,0.8821,0.2084,0.1425,0.0427,0.0058,0.0174,0.236179,0.313891,0.356851,0.296364,0.340550,0.0158,0.0061,0.0004,0.001,0.0014,-0.003,0.0983,0.0930,0.29607813,-0.015,0.105,-0.002,-0.017,0.032,-0.005333333333333334,0.0000,0.00083,0.0008300,0.00083
570731,"11265","2019","Jonathan","Schoop","MIN",1.0213066339492798,"2B","R",0.003,0.051,0.167,0.173,0.111,0.219,0.244,0.022,0.010,0.0,0.0,120.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.002860,27.00,0.85,120.17160000000001,503.50,1.0070,22.3678,23.3748,108.8567,6.0420,4.6322,1.7761,3.6699,468.6372,124.5796,74.9404,26.4471,1.0287,22.1634,0.265839,0.306939,0.468547,0.330229,0.404590,1.7347,0.7721,-0.0913,-0.584,-0.6753,-2.060,61.4097,71.8136,0.30008820,6.254,66.568,-1.285,4.969,16.279,2.00286,0.0000,2.11196,0.0041946,2.11196
571437,"11270","2019","Aaron","Altherr","PHI",0.9926416873931885,"DH","R",0.011,0.102,0.173,0.065,0.206,0.093,0.084,0.115,0.152,0.0,0.0,0.0,0.0,0.0,5.7,7.1,4.3,18.0,0.0,0.0,-2.481032,28.00,0.81,35.143985459635196,146.00,0.2920,13.8762,14.1682,42.2833,2.1900,1.3432,0.6775,1.1120,127.8523,28.3993,16.9772,6.2937,0.6587,4.4696,0.222126,0.307987,0.386537,0.303778,0.384560,2.0966,0.8858,0.0191,-0.047,-0.0279,-0.469,16.0299,16.3344,0.29107520,-1.336,16.153,0.129,-1.208,4.720,-2.4810320358360345,0.0000,0.05498,0.0003766,0.05498
593160,"11281","2019","Whit","Merrifield","KCA",1.0142649412155151,"2B","R",0.601,0.367,0.000,0.002,0.006,0.009,0.004,0.008,0.002,0.0,0.0,141.3,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,2.408400,30.00,0.87,144.504,663.10,1.3260,44.5372,45.8634,110.4364,5.3050,6.1005,5.5347,4.3671,602.0300,165.6526,113.4750,37.1953,3.2147,11.7677,0.275156,0.329732,0.406266,0.319647,0.356420,30.5184,10.1186,1.7894,1.598,3.3874,0.280,82.0715,59.4589,0.31781728,2.513,81.945,-1.133,1.380,21.439,2.4084000000000003,0.0000,2.97455,0.0044858,2.97455
592407,"11287","2019","Bryan","Holaday","MIA",0.9468426704406738,"C","R",0.028,0.037,0.061,0.056,0.017,0.061,0.117,0.430,0.194,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,31.00,0.71,0.2,1.00,0.0050,0.0533,0.0583,0.1944,0.0120,0.0092,0.0066,0.0077,0.9154,0.2123,0.1448,0.0461,0.0027,0.0186,0.231974,0.284516,0.349425,0.275769,0.315050,0.0051,0.0023,-0.0002,0.000,-0.0002,0.007,0.0837,0.0914,0.27277848,-0.032,0.088,0.006,-0.026,0.032,0.016666666666666666,-0.0013,0.00303,0.0030300,0.00290
