mlbamid,steamerid,proj_season,firstname,lastname,Team,BasicPF,position,bats,p1,p2,p3,p4,p5,p6,p7,p8,p9,gC,g1B,g2B,g3B,gSS,gLF,gCF,gRF,gDH,gUIF,gUOF,posadj,age,reliability,G,PA,IBB,NIBB,BB,K,HBP,RBOE,SH,SF,AB,H,1B,2B,3B,HR,AVG,OBP,SLG,wOBA,wOBAcon,SB,CS,wSB,UBR,wGDP,BaseRunning,UZR,R,RBI,BABIP,wRAA,wRC,BattingRuns,ReplacementRuns,DEF_adj,FramingRuns,WAR,WAR/PA,frWAR
677954,sa3006893,2021,Jordan,Groshans,TOR,1.000,SS,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.012,21.00,0.21,0.25,1,0.0000,0.0460,0.0460,0.2518,0.0110,0.0092,0.0063,0.0075,0.9292,0.1785,0.1342,0.0271,0.0023,0.0149,0.192138,0.237025,0.274457,0.226769,0.273380,0.0108,0.0044,0.0000,0.000,0.001,0.0010,0.000,0.0851,0.0820,0.244179104478,-0.079,0.047,-0.079,0.034,0.0123,0.0000,-0.00308,-0.0030800,-0.00308
663628,sa3007012,2021,Johnny,Aiello,TOR,1.000,3B,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,24.00,0.34,0.25,1,0.0000,0.0460,0.0460,0.3497,0.0150,0.0092,0.0063,0.0075,0.9252,0.1619,0.1136,0.0246,0.0018,0.0219,0.175022,0.224341,0.276521,0.221402,0.307460,0.0099,0.0041,0.0000,0.000,0.001,0.0010,0.000,0.0856,0.0866,0.249509891285,-0.083,0.043,-0.083,0.034,0.0041,0.0000,-0.00427,-0.0042700,-0.00427
681558,sa3007313,2021,Adrian,Ramos,TOR,1.000,OF,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,23.00,0.24,0.25,1,0.0010,0.0530,0.0540,0.3364,0.0130,0.0092,0.0063,0.0075,0.9192,0.1366,0.1025,0.0170,0.0019,0.0152,0.148631,0.204910,0.220804,0.192504,0.248110,0.0164,0.0069,0.0001,0.000,0.001,0.0011,0.000,0.0752,0.0707,0.211093722831,-0.108,0.018,-0.108,0.034,-0.0123,0.0000,-0.00829,-0.0082900,-0.00829
671088,sa3009873,2021,Tanner,Morris,TOR,1.000,SS,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,23.00,0.28,0.25,1,0.0010,0.0540,0.0550,0.2485,0.0110,0.0092,0.0063,0.0075,0.9202,0.1553,0.1225,0.0221,0.0020,0.0087,0.168723,0.222659,0.225448,0.203060,0.231970,0.0102,0.0042,0.0000,0.000,0.001,0.0010,0.000,0.0758,0.0676,0.218642803878,-0.099,0.027,-0.099,0.034,0.0041,0.0000,-0.00583,-0.0058300,-0.00583
683770,sa3009879,2021,Jonathan,Robertson,TOR,1.000,OF,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.012,23.00,0.26,0.25,1,0.0000,0.0470,0.0470,0.2785,0.0110,0.0092,0.0063,0.0075,0.9282,0.1609,0.1197,0.0204,0.0019,0.0188,0.173233,0.220179,0.260208,0.213361,0.263430,0.0094,0.0039,0.0000,0.000,0.001,0.0010,0.000,0.0820,0.0819,0.222587719298,-0.090,0.036,-0.090,0.034,-0.0123,0.0000,-0.00655,-0.0065500,-0.00655
673893,sa3009874,2021,Trevor,Schwecke,TOR,1.000,1B,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,23.00,0.26,0.25,1,0.0010,0.0460,0.0470,0.3240,0.0110,0.0092,0.0063,0.0075,0.9282,0.1462,0.1095,0.0186,0.0018,0.0163,0.157570,0.205548,0.234195,0.196431,0.256240,0.0105,0.0043,0.0000,0.000,0.001,0.0010,0.000,0.0759,0.0745,0.218172657037,-0.104,0.022,-0.104,0.034,-0.0206,0.0000,-0.00871,-0.0087100,-0.00871
686490,sa3009883,2021,Cameron,Eden,TOR,1.000,OF,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.004,23.00,0.25,0.25,1,0.0000,0.0390,0.0390,0.3033,0.0110,0.0092,0.0063,0.0075,0.9362,0.1512,0.1155,0.0191,0.0020,0.0146,0.161510,0.202479,0.232952,0.194128,0.249080,0.0116,0.0048,0.0000,0.000,0.001,0.0010,0.000,0.0745,0.0735,0.218280600831,-0.106,0.020,-0.106,0.034,0.0041,0.0000,-0.00651,-0.0065100,-0.00651
663604,sa3006856,2021,Brandon,Lockridge,NYA,1.016,OF,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.004,24.00,0.47,0.25,1,0.0010,0.0505,0.0515,0.2924,0.0100,0.0092,0.0063,0.0075,0.9247,0.1730,0.1233,0.0256,0.0029,0.0212,0.187127,0.236021,0.289864,0.231336,0.295850,0.0178,0.0074,0.0001,0.000,0.001,0.0011,0.000,0.0899,0.0895,0.245392822502,-0.075,0.051,-0.077,0.034,0.0041,0.0000,-0.00368,-0.0036800,-0.00368
663618,sa3007010,2021,Joshua,Stowers,NYA,1.016,OF,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.012,24.00,0.46,0.25,1,0.0000,0.0757,0.0757,0.3073,0.0110,0.0092,0.0063,0.0075,0.8995,0.1680,0.1233,0.0241,0.0020,0.0185,0.186687,0.256236,0.279847,0.240968,0.301450,0.0284,0.0122,0.0001,0.000,0.001,0.0011,0.000,0.0929,0.0843,0.257226428080,-0.067,0.059,-0.069,0.034,-0.0123,0.0000,-0.00449,-0.0044900,-0.00449
661733,sa3007631,2021,Maxwell,Burt,NYA,1.016,SS,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,24.00,0.43,0.25,1,0.0000,0.0444,0.0444,0.2568,0.0130,0.0092,0.0063,0.0075,0.9288,0.2014,0.1446,0.0358,0.0036,0.0174,0.216901,0.260496,0.319532,0.254239,0.315690,0.0123,0.0052,0.0000,0.000,0.001,0.0010,0.000,0.0950,0.0930,0.277903639934,-0.055,0.070,-0.058,0.034,0.0041,0.0000,-0.00184,-0.0018400,-0.00184
677007,sa3008051,2021,Joshua,Breaux,NYA,1.016,C,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,23.00,0.31,0.25,1,0.0000,0.0434,0.0434,0.2930,0.0100,0.0092,0.0063,0.0075,0.9328,0.1690,0.1183,0.0226,0.0018,0.0263,0.181179,0.223811,0.293788,0.226309,0.292700,0.0083,0.0034,0.0000,0.000,0.001,0.0010,0.000,0.0888,0.0945,0.229790660225,-0.079,0.047,-0.081,0.034,0.0206,0.0000,-0.00247,-0.0024700,-0.00247
656824,sa3008138,2021,Christopher,Pasteur,NYA,1.016,OF,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,25.00,0.24,0.25,1,0.0000,0.0535,0.0535,0.4114,0.0110,0.0092,0.0063,0.0075,0.9217,0.1395,0.0973,0.0181,0.0021,0.0220,0.151379,0.205316,0.247348,0.201887,0.304130,0.0178,0.0073,0.0002,0.000,0.001,0.0012,0.000,0.0802,0.0805,0.236990722065,-0.100,0.026,-0.102,0.034,-0.0123,0.0000,-0.00769,-0.0076900,-0.00769
681862,sa3008146,2021,Matthew,Pita,NYA,1.016,2B,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,24.00,0.35,0.25,1,0.0000,0.0404,0.0404,0.2532,0.0130,0.0092,0.0063,0.0075,0.9328,0.1724,0.1302,0.0282,0.0030,0.0110,0.184947,0.227348,0.257132,0.215532,0.259660,0.0143,0.0059,0.0001,0.000,0.001,0.0011,0.000,0.0808,0.0762,0.238722082532,-0.088,0.038,-0.090,0.034,-0.0123,0.0000,-0.00654,-0.0065400,-0.00654
678011,sa3006894,2021,Anthony,Seigler,NYA,1.016,C,B,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,22.00,0.21,0.25,1,0.0000,0.0646,0.0646,0.2860,0.0110,0.0092,0.0063,0.0075,0.9106,0.1497,0.1125,0.0205,0.0017,0.0150,0.164413,0.226740,0.240070,0.211555,0.251470,0.0105,0.0043,0.0000,0.000,0.001,0.0010,0.000,0.0807,0.0747,0.218279047156,-0.092,0.034,-0.094,0.034,0.0206,0.0000,-0.00373,-0.0037300,-0.00373
681508,sa3007747,2021,Michael,Gasper,NYA,1.016,C,B,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,25.00,0.45,0.25,1,0.0010,0.0686,0.0696,0.2354,0.0120,0.0092,0.0063,0.0075,0.9046,0.1765,0.1256,0.0273,0.0017,0.0219,0.195131,0.259748,0.301740,0.249224,0.284990,0.0083,0.0034,-0.0001,0.000,0.001,0.0009,0.000,0.0954,0.0919,0.236102626756,-0.060,0.066,-0.062,0.034,-0.0206,0.0000,-0.00464,-0.0046400,-0.00464
666331,sa3010585,2021,Jacob,Sanford,NYA,1.016,OF,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.004,23.00,0.26,0.25,1,0.0010,0.0353,0.0363,0.3599,0.0110,0.0092,0.0063,0.0075,0.9389,0.1462,0.1051,0.0183,0.0016,0.0212,0.155777,0.194783,0.246445,0.194064,0.276270,0.0102,0.0042,0.0000,0.000,0.001,0.0010,0.000,0.0766,0.0809,0.221121528392,-0.106,0.020,-0.108,0.034,0.0041,0.0000,-0.00670,-0.0067000,-0.00670
686554,sa3010595,2021,Oliver,Dunn,NYA,1.016,2B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,23.00,0.23,0.25,1,0.0000,0.0535,0.0535,0.2679,0.0110,0.0092,0.0063,0.0075,0.9217,0.1636,0.1253,0.0235,0.0018,0.0130,0.177573,0.229612,0.249442,0.215135,0.257550,0.0152,0.0064,0.0000,0.000,0.001,0.0010,0.000,0.0812,0.0756,0.232299861175,-0.088,0.037,-0.091,0.034,0.0041,0.0000,-0.00505,-0.0050500,-0.00505
678222,sa3007037,2021,Angel,Solarte,SDN,0.956,OF,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.004,20.00,0.21,0.24,1,0.0010,0.0344,0.0354,0.2991,0.0110,0.0092,0.0061,0.0074,0.9401,0.1431,0.1101,0.0164,0.0018,0.0148,0.152207,0.190648,0.220684,0.182943,0.233390,0.0091,0.0040,-0.0001,0.000,0.001,0.0009,0.000,0.0660,0.0707,0.202493686869,-0.116,0.010,-0.110,0.034,0.0040,0.0000,-0.00691,-0.0069100,-0.00691
680715,sa3007049,2021,Jawuan,Harris,SDN,0.956,OF,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.004,24.00,0.43,0.24,1,0.0000,0.0699,0.0699,0.3551,0.0130,0.0092,0.0061,0.0074,0.9036,0.1466,0.1046,0.0213,0.0028,0.0179,0.162232,0.230896,0.251459,0.218169,0.289010,0.0183,0.0079,0.0000,0.000,0.001,0.0010,0.000,0.0789,0.0772,0.239219330855,-0.086,0.040,-0.080,0.034,0.0040,0.0000,-0.00399,-0.0039900,-0.00399
668696,sa3008031,2021,Grant,Little,SDN,0.956,OF,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,23.00,0.37,0.24,1,0.0000,0.0567,0.0567,0.2321,0.0100,0.0092,0.0061,0.0074,0.9198,0.1761,0.1345,0.0263,0.0021,0.0132,0.191493,0.244320,0.267718,0.229058,0.262820,0.0102,0.0043,-0.0001,0.000,0.001,0.0009,0.000,0.0791,0.0785,0.238891333040,-0.077,0.049,-0.071,0.034,-0.0121,0.0000,-0.00469,-0.0046900,-0.00469
680883,sa3008185,2021,Sean,Guilbe,SDN,0.956,3B,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,21.00,0.25,0.24,1,0.0020,0.0476,0.0496,0.3583,0.0110,0.0092,0.0061,0.0074,0.9259,0.1397,0.1005,0.0186,0.0020,0.0185,0.150925,0.201566,0.235486,0.194540,0.267260,0.0082,0.0035,-0.0001,0.000,0.001,0.0009,0.000,0.0712,0.0753,0.217789757412,-0.106,0.020,-0.100,0.034,0.0040,0.0000,-0.00594,-0.0059400,-0.00594
669101,sa3009870,2021,Matthew,Acosta,SDN,0.956,OF,L,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.012,23.00,0.27,0.24,1,0.0010,0.0456,0.0466,0.2483,0.0110,0.0092,0.0061,0.0074,0.9289,0.1625,0.1250,0.0211,0.0019,0.0145,0.174951,0.221457,0.248620,0.209537,0.247090,0.0086,0.0037,-0.0001,0.000,0.001,0.0009,0.000,0.0738,0.0760,0.219747587231,-0.093,0.033,-0.088,0.034,-0.0121,0.0000,-0.00634,-0.0063400,-0.00634
663690,sa3010268,2021,Ethan,Skender,SDN,0.956,3B,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,24.00,0.26,0.24,1,0.0000,0.0426,0.0426,0.2575,0.0120,0.0092,0.0061,0.0074,0.9319,0.1764,0.1302,0.0241,0.0027,0.0194,0.189233,0.232358,0.283376,0.227260,0.277820,0.0105,0.0046,-0.0001,0.000,0.001,0.0009,0.000,0.0809,0.0865,0.237016908213,-0.078,0.048,-0.073,0.034,0.0040,0.0000,-0.00332,-0.0033200,-0.00332
681511,sa3007060,2021,Dylan,Hardy,BOS,1.058,OF,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.012,24.00,0.39,0.25,1,0.0000,0.0707,0.0707,0.2979,0.0100,0.0092,0.0063,0.0075,0.9055,0.1975,0.1283,0.0394,0.0046,0.0252,0.218057,0.279910,0.355119,0.277471,0.360480,0.0189,0.0077,0.0002,0.000,0.001,0.0012,0.000,0.1060,0.1024,0.292083403967,-0.036,0.090,-0.043,0.034,-0.0123,0.0000,-0.00195,-0.0019500,-0.00195
678021,sa3007640,2021,Nicholas,Northcut,BOS,1.058,3B,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,22.00,0.27,0.25,1,0.0000,0.0408,0.0408,0.3326,0.0100,0.0092,0.0063,0.0075,0.9354,0.1472,0.1095,0.0210,0.0021,0.0146,0.157358,0.199246,0.231053,0.191830,0.256850,0.0088,0.0036,0.0000,0.000,0.001,0.0010,0.000,0.0727,0.0719,0.222595266074,-0.108,0.018,-0.115,0.034,0.0041,0.0000,-0.00738,-0.0073800,-0.00738
680914,sa3007745,2021,Brandon,Howlett,BOS,1.058,3B,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,21.00,0.40,0.25,1,0.0000,0.0637,0.0637,0.3310,0.0120,0.0092,0.0063,0.0075,0.9105,0.1602,0.1136,0.0264,0.0020,0.0181,0.175891,0.237341,0.269125,0.226727,0.296860,0.0085,0.0036,-0.0001,0.000,0.001,0.0009,0.000,0.0853,0.0808,0.249780277729,-0.079,0.047,-0.086,0.034,0.0041,0.0000,-0.00457,-0.0045700,-0.00457
663503,sa3007822,2021,Elih,Marrero,BOS,1.058,C,B,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,24.00,0.24,0.25,1,0.0000,0.0498,0.0498,0.2407,0.0110,0.0092,0.0063,0.0075,0.9254,0.1792,0.1265,0.0327,0.0031,0.0169,0.193604,0.241479,0.290391,0.234705,0.278090,0.0107,0.0044,0.0000,0.000,0.001,0.0010,0.000,0.0883,0.0855,0.240337627721,-0.072,0.054,-0.079,0.034,0.0206,0.0000,-0.00228,-0.0022800,-0.00228
681901,sa3006789,2021,Alex,Holderbach,HOU,0.961,C,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,24.00,0.35,0.25,1,0.0000,0.0465,0.0465,0.3150,0.0100,0.0092,0.0063,0.0075,0.9297,0.1541,0.1131,0.0208,0.0017,0.0184,0.165656,0.211842,0.251253,0.205831,0.268010,0.0087,0.0036,0.0000,0.000,0.001,0.0010,0.000,0.0785,0.0800,0.224743292481,-0.096,0.029,-0.091,0.034,0.0206,0.0000,-0.00344,-0.0034400,-0.00344
669309,sa3006868,2021,Joseph,Perez,HOU,0.961,3B,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,21.00,0.21,0.25,1,0.0010,0.0346,0.0356,0.3358,0.0110,0.0092,0.0063,0.0075,0.9396,0.1417,0.1023,0.0172,0.0016,0.0205,0.150820,0.189502,0.238172,0.188413,0.256460,0.0102,0.0042,0.0000,0.000,0.001,0.0010,0.000,0.0740,0.0791,0.205145565335,-0.111,0.015,-0.106,0.034,0.0041,0.0000,-0.00651,-0.0065100,-0.00651
676073,sa3007637,2021,Scott,Schreiber,HOU,0.961,OF,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,25.00,0.49,0.25,1,0.0010,0.0515,0.0525,0.3415,0.0100,0.0092,0.0063,0.0075,0.9237,0.1658,0.1136,0.0273,0.0022,0.0227,0.179512,0.229760,0.287657,0.227439,0.313470,0.0132,0.0055,0.0000,0.000,0.001,0.0010,0.000,0.0877,0.0898,0.252380952381,-0.078,0.048,-0.073,0.034,-0.0206,0.0000,-0.00570,-0.0057000,-0.00570
665173,sa3008003,2021,Alexander,McKenna,HOU,0.961,OF,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.004,23.00,0.37,0.25,1,0.0000,0.0455,0.0455,0.3210,0.0130,0.0092,0.0063,0.0075,0.9277,0.1670,0.1247,0.0221,0.0020,0.0182,0.180011,0.226923,0.267045,0.219263,0.291100,0.0146,0.0064,-0.0001,0.000,0.001,0.0009,0.000,0.0827,0.0828,0.249664429530,-0.085,0.041,-0.080,0.034,0.0041,0.0000,-0.00399,-0.0039900,-0.00399
685106,sa3010158,2021,Zachary,Biermann,HOU,0.961,1B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,24.00,0.22,0.25,1,0.0010,0.0416,0.0426,0.3301,0.0120,0.0092,0.0063,0.0075,0.9316,0.1565,0.1082,0.0216,0.0022,0.0245,0.168028,0.212471,0.274919,0.213624,0.289680,0.0105,0.0043,0.0000,0.000,0.001,0.0010,0.000,0.0837,0.0892,0.225834046193,-0.090,0.036,-0.085,0.034,-0.0206,0.0000,-0.00687,-0.0068700,-0.00687
686676,sa3010034,2021,Korey,Lee,HOU,0.961,C,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,22.00,0.25,0.25,1,0.0010,0.0445,0.0455,0.2835,0.0110,0.0092,0.0063,0.0075,0.9297,0.1488,0.1151,0.0181,0.0020,0.0136,0.159972,0.206525,0.227554,0.194512,0.238270,0.0120,0.0050,0.0000,0.000,0.001,0.0010,0.000,0.0738,0.0721,0.211216997344,-0.106,0.020,-0.101,0.034,0.0206,0.0000,-0.00442,-0.0044200,-0.00442
663529,sa3010146,2021,Albert,Lee,HOU,0.961,SS,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.012,24.00,0.24,0.25,1,0.0000,0.0465,0.0465,0.3287,0.0120,0.0092,0.0063,0.0075,0.9277,0.1486,0.1112,0.0219,0.0017,0.0138,0.160126,0.208359,0.231887,0.197652,0.259040,0.0149,0.0062,0.0001,0.000,0.001,0.0011,0.000,0.0750,0.0726,0.227433777628,-0.103,0.023,-0.098,0.034,0.0123,0.0000,-0.00492,-0.0049200,-0.00492
666197,sa3010327,2021,Graeber,Kessinger,HOU,0.961,SS,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.012,23.00,0.29,0.25,1,0.0020,0.0485,0.0505,0.2153,0.0110,0.0092,0.0063,0.0075,0.9247,0.1693,0.1313,0.0248,0.0019,0.0114,0.183167,0.232336,0.250918,0.215782,0.242570,0.0142,0.0058,0.0001,0.000,0.001,0.0011,0.000,0.0804,0.0755,0.223812898653,-0.088,0.038,-0.083,0.034,0.0123,0.0000,-0.00346,-0.0034600,-0.00346
667690,sa3010328,2021,Cameron,Stubbs,HOU,0.961,C,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,24.00,0.25,0.25,1,0.0000,0.0485,0.0485,0.2988,0.0110,0.0092,0.0063,0.0075,0.9267,0.1584,0.1114,0.0219,0.0018,0.0232,0.170870,0.219224,0.273656,0.217568,0.277560,0.0136,0.0057,0.0000,0.000,0.001,0.0010,0.000,0.0848,0.0881,0.220842861810,-0.086,0.039,-0.082,0.034,0.0206,0.0000,-0.00257,-0.0025700,-0.00257
663660,sa3006857,2021,John,Conley,PHI,1.004,C,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,24.00,0.25,0.24,1,0.0000,0.0570,0.0570,0.2876,0.0120,0.0092,0.0061,0.0074,0.9175,0.1557,0.1142,0.0220,0.0020,0.0175,0.169707,0.226079,0.255196,0.215693,0.263240,0.0085,0.0036,-0.0001,0.000,0.001,0.0009,0.000,0.0766,0.0784,0.222975153275,-0.088,0.038,-0.089,0.034,0.0202,0.0000,-0.00330,-0.0033000,-0.00330
669227,sa3006867,2021,Kendall,Simmons,PHI,1.004,SS,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,21.00,0.24,0.24,1,0.0010,0.0380,0.0390,0.3064,0.0130,0.0092,0.0061,0.0074,0.9345,0.1518,0.1085,0.0188,0.0022,0.0223,0.162490,0.205093,0.259054,0.204199,0.265460,0.0107,0.0048,-0.0001,0.000,0.001,0.0009,0.000,0.0753,0.0833,0.211187214612,-0.098,0.028,-0.098,0.034,0.0040,0.0000,-0.00575,-0.0057500,-0.00575
676366,sa3006879,2021,Luke,Miller,PHI,1.004,3B,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020,24.00,0.36,0.24,1,0.0000,0.0570,0.0570,0.3043,0.0100,0.0092,0.0061,0.0074,0.9195,0.1806,0.1214,0.0260,0.0025,0.0307,0.196392,0.249095,0.330375,0.252711,0.331720,0.0076,0.0033,-0.0001,0.000,0.001,0.0009,0.000,0.0926,0.1026,0.253252238554,-0.057,0.069,-0.057,0.034,-0.0202,0.0000,-0.00411,-0.0041100,-0.00411
678926,sa3006903,2021,Carlos,De La Cruz,PHI,1.004,OF,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.004,21.00,0.40,0.24,1,0.0000,0.0430,0.0430,0.3646,0.0100,0.0092,0.0061,0.0074,0.9335,0.1576,0.1133,0.0215,0.0026,0.0202,0.168865,0.211923,0.262421,0.209339,0.300120,0.0102,0.0046,-0.0002,0.000,0.001,0.0008,0.000,0.0753,0.0817,0.247077863694,-0.093,0.032,-0.094,0.034,0.0040,0.0000,-0.00537,-0.0053700,-0.00537
679701,sa3006906,2021,Benjamin,Aklinski,PHI,1.004,OF,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,25.00,0.38,0.24,1,0.0000,0.0490,0.0490,0.3155,0.0130,0.0092,0.0061,0.0074,0.9245,0.1708,0.1180,0.0267,0.0024,0.0237,0.184782,0.234254,0.295694,0.233023,0.308540,0.0103,0.0045,-0.0001,0.000,0.001,0.0009,0.000,0.0842,0.0908,0.248186266239,-0.073,0.052,-0.074,0.034,-0.0121,0.0000,-0.00498,-0.0049800,-0.00498
682022,sa3007324,2021,Corbin,Williams,PHI,1.004,OF,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.004,23.00,0.27,0.24,1,0.0000,0.0420,0.0420,0.3713,0.0110,0.0092,0.0061,0.0074,0.9335,0.1396,0.1070,0.0165,0.0018,0.0144,0.149571,0.193802,0.217185,0.184565,0.259850,0.0212,0.0091,0.0001,0.000,0.001,0.0011,0.000,0.0666,0.0685,0.225504322767,-0.114,0.012,-0.115,0.034,0.0040,0.0000,-0.00738,-0.0073800,-0.00738
