mlbamid,"steamerid","proj_season","firstname","lastname","Team",BasicPF,"position","bats",p1,p2,p3,p4,p5,p6,p7,p8,p9,gC,g1B,g2B,g3B,gSS,gLF,gCF,gRF,gDH,gUIF,gUOF,posadj,age,reliability,G,PA,IBB,NIBB,BB,K,HBP,RBOE,SH,SF,AB,H,1B,2B,3B,HR,AVG,OBP,SLG,wOBA,wOBAcon,SB,CS,wSB,UBR,BaseRunning,UZR,R,RBI,BABIP,wRAA,wRC,BattingRuns,ReplacementRuns,DEF_adj,FramingRuns,WAR,WAR/PA,frWAR
674161,"sa915803","2020","Kyle","Watson",NULL,1.000,"1B","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,24.00,0.40,0.25,1,0.0000,0.0610,0.0610,0.3573,0.0090,0.0092,0.0063,0.0075,0.9162,0.1468,0.1060,0.0218,0.0022,0.0168,0.160305,0.218243,0.243917,0.204616,0.276920,0.0143,0.0057,0.0002,0.001,0.0012,0.000,0.0748,0.0730,0.23653566,-0.100,0.027,-0.100,0.032,-0.0206,0.0000,-0.00849,-0.0084900,-0.00849
661390,"sa873192","2020","Luis","Mejia",NULL,1.000,"2B","B",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.012,23.00,0.29,0.25,1,0.0000,0.0310,0.0310,0.2574,0.0090,0.0092,0.0063,0.0075,0.9462,0.1752,0.1388,0.0263,0.0026,0.0076,0.185128,0.216530,0.242327,0.200428,0.248690,0.0115,0.0048,0.0000,0.001,0.0010,0.000,0.0688,0.0677,0.24335705,-0.103,0.023,-0.103,0.032,0.0123,0.0000,-0.00560,-0.0056000,-0.00560
664043,"sa875166","2020","J.C.","Cardenas",NULL,1.000,"SS","B",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.012,26.00,0.44,0.25,1,0.0000,0.0500,0.0500,0.2949,0.0090,0.0092,0.0063,0.0075,0.9272,0.1638,0.1240,0.0269,0.0028,0.0101,0.176663,0.224211,0.244392,0.206766,0.260130,0.0116,0.0048,0.0000,0.001,0.0010,0.000,0.0723,0.0690,0.24408448,-0.098,0.029,-0.098,0.032,0.0123,0.0000,-0.00512,-0.0051200,-0.00512
656773,"sa875235","2020","Hutton","Moyer",NULL,1.000,"SS","B",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,27.00,0.54,0.25,1,0.0000,0.0520,0.0520,0.2924,0.0090,0.0092,0.0063,0.0075,0.9252,0.2009,0.1309,0.0427,0.0045,0.0228,0.217155,0.263569,0.346894,0.260941,0.342820,0.0227,0.0093,0.0003,0.001,0.0013,0.000,0.0957,0.0974,0.28842105,-0.051,0.075,-0.051,0.032,0.0041,0.0000,-0.00132,-0.0013200,-0.00132
664698,"sa875244","2020","Yomar","Valentin",NULL,1.000,"SS","B",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,22.00,0.22,0.25,1,0.0000,0.0430,0.0430,0.2230,0.0100,0.0092,0.0063,0.0075,0.9332,0.1574,0.1255,0.0220,0.0021,0.0078,0.168685,0.211749,0.221883,0.192402,0.217320,0.0150,0.0062,0.0001,0.001,0.0011,0.000,0.0676,0.0640,0.21073391,-0.110,0.016,-0.110,0.032,0.0041,0.0000,-0.00707,-0.0070700,-0.00707
662145,"sa875890","2020","Mitch","Ghelfi",NULL,1.000,"C","B",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,27.00,0.60,0.25,1,0.0000,0.0570,0.0570,0.2558,0.0090,0.0092,0.0063,0.0075,0.9202,0.2034,0.1451,0.0375,0.0056,0.0153,0.221176,0.271232,0.323885,0.257533,0.316250,0.0132,0.0053,0.0001,0.001,0.0011,0.000,0.0902,0.0875,0.28647578,-0.054,0.072,-0.054,0.032,0.0206,0.0000,-0.00003,-0.0000300,-0.00003
665009,"sa876211","2020","Jordan","George",NULL,1.000,"OF","B",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,27.00,0.71,0.25,1,0.0010,0.0970,0.0980,0.1781,0.0110,0.0092,0.0063,0.0075,0.8772,0.2136,0.1501,0.0430,0.0023,0.0182,0.243518,0.324655,0.360008,0.298765,0.317180,0.0090,0.0039,-0.0002,0.001,0.0008,0.000,0.1039,0.0945,0.28384660,-0.018,0.108,-0.018,0.032,-0.0206,0.0000,-0.00056,-0.0005600,-0.00056
665127,"sa876269","2020","Dylan","Tice",NULL,1.000,"2B","B",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,27.00,0.34,0.25,1,0.0000,0.0470,0.0470,0.2515,0.0110,0.0092,0.0063,0.0075,0.9282,0.1901,0.1441,0.0302,0.0029,0.0129,0.204796,0.249661,0.285229,0.233362,0.283090,0.0138,0.0059,0.0000,0.001,0.0010,0.000,0.0812,0.0791,0.26396544,-0.075,0.051,-0.075,0.032,-0.0123,0.0000,-0.00527,-0.0052700,-0.00527
665168,"sa876379","2020","Matt","Morales",NULL,1.000,"SS","B",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,23.00,0.34,0.25,1,0.0000,0.0450,0.0450,0.3039,0.0090,0.0092,0.0063,0.0075,0.9322,0.1600,0.1243,0.0241,0.0028,0.0088,0.171591,0.215311,0.231791,0.197556,0.252730,0.0179,0.0074,0.0001,0.001,0.0011,0.000,0.0694,0.0658,0.24114833,-0.106,0.021,-0.106,0.032,0.0041,0.0000,-0.00668,-0.0066800,-0.00668
664571,"sa877124","2020","Alexis","Garcia",NULL,1.000,"2B","B",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,22.00,0.37,0.25,1,0.0000,0.0430,0.0430,0.3030,0.0110,0.0092,0.0063,0.0075,0.9322,0.1619,0.1244,0.0249,0.0032,0.0094,0.173691,0.217281,0.237567,0.200531,0.256960,0.0154,0.0068,-0.0001,0.001,0.0009,0.000,0.0702,0.0673,0.24310537,-0.103,0.023,-0.103,0.032,0.0041,0.0000,-0.00641,-0.0064100,-0.00641
658532,"sa877352","2020","Jhoandro","Alfaro",NULL,1.000,"C","B",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,22.00,0.28,0.25,1,0.0000,0.0410,0.0410,0.2980,0.0110,0.0092,0.0063,0.0075,0.9342,0.1526,0.1137,0.0217,0.0026,0.0146,0.163367,0.205912,0.239136,0.195098,0.247840,0.0122,0.0050,0.0001,0.001,0.0011,0.000,0.0708,0.0717,0.21936099,-0.108,0.018,-0.108,0.032,0.0206,0.0000,-0.00527,-0.0052700,-0.00527
660774,"sa877486","2020","Samuel","Castro",NULL,1.000,"SS","B",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,22.00,0.48,0.25,1,0.0000,0.0450,0.0450,0.3033,0.0110,0.0092,0.0063,0.0075,0.9302,0.1602,0.1270,0.0244,0.0026,0.0063,0.172226,0.217572,0.224157,0.196427,0.249190,0.0180,0.0078,0.0000,0.001,0.0010,0.000,0.0678,0.0624,0.24502468,-0.107,0.020,-0.107,0.032,0.0041,0.0000,-0.00679,-0.0067900,-0.00679
667375,"sa916704","2020","Rayneldy","Rosario",NULL,1.000,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.004,22.00,0.36,0.25,1,0.0000,0.0430,0.0430,0.2588,0.0090,0.0092,0.0063,0.0075,0.9342,0.1777,0.1316,0.0270,0.0029,0.0162,0.190231,0.231168,0.277340,0.220748,0.271260,0.0139,0.0060,-0.0001,0.001,0.0009,0.000,0.0791,0.0803,0.24223789,-0.086,0.041,-0.086,0.032,0.0041,0.0000,-0.00476,-0.0047600,-0.00476
667366,"sa916967","2020","Ysaac","Pena",NULL,1.000,"C","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,22.00,0.23,0.25,1,0.0000,0.0310,0.0310,0.2580,0.0100,0.0092,0.0063,0.0075,0.9452,0.1545,0.1188,0.0197,0.0023,0.0137,0.163448,0.196728,0.232694,0.187196,0.229110,0.0102,0.0042,0.0000,0.001,0.0010,0.000,0.0677,0.0706,0.20675477,-0.115,0.012,-0.115,0.032,-0.0206,0.0000,-0.00997,-0.0099700,-0.00997
665860,"sa917013","2020","Darwin","Alvarado",NULL,1.000,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,21.00,0.35,0.25,1,0.0000,0.0460,0.0460,0.2791,0.0100,0.0092,0.0063,0.0075,0.9302,0.1676,0.1260,0.0240,0.0027,0.0150,0.180234,0.225069,0.260133,0.212254,0.264140,0.0131,0.0055,0.0000,0.001,0.0010,0.000,0.0760,0.0759,0.23710379,-0.093,0.033,-0.093,0.032,-0.0123,0.0000,-0.00702,-0.0070200,-0.00702
665865,"sa917018","2020","Juan","Ramirez",NULL,1.000,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.004,21.00,0.27,0.25,1,0.0000,0.0420,0.0420,0.2541,0.0100,0.0092,0.0063,0.0075,0.9342,0.1682,0.1294,0.0228,0.0024,0.0136,0.180087,0.221631,0.253342,0.207901,0.250590,0.0194,0.0084,0.0000,0.001,0.0010,0.000,0.0746,0.0740,0.22937685,-0.097,0.029,-0.097,0.032,0.0041,0.0000,-0.00582,-0.0058200,-0.00582
667607,"sa917059","2020","Shael","Mendoza",NULL,1.000,"2B","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,23.00,0.40,0.25,1,0.0000,0.0300,0.0300,0.2614,0.0090,0.0092,0.0063,0.0075,0.9472,0.1775,0.1401,0.0256,0.0028,0.0089,0.187351,0.217829,0.248669,0.203151,0.254750,0.0217,0.0096,-0.0001,0.001,0.0009,0.000,0.0709,0.0699,0.24634717,-0.101,0.025,-0.101,0.032,-0.0123,0.0000,-0.00781,-0.0078100,-0.00781
665821,"sa917083","2020","Fabian","Andrade",NULL,1.000,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,21.00,0.27,0.25,1,0.0000,0.0360,0.0360,0.2573,0.0110,0.0092,0.0063,0.0075,0.9392,0.1563,0.1241,0.0182,0.0017,0.0123,0.166352,0.204524,0.228530,0.190434,0.229500,0.0101,0.0042,0.0000,0.001,0.0010,0.000,0.0678,0.0685,0.21267169,-0.112,0.014,-0.112,0.032,-0.0123,0.0000,-0.00887,-0.0088700,-0.00887
667325,"sa917108","2020","Johampher","Arrendoll",NULL,1.000,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,21.00,0.32,0.25,1,0.0000,0.0420,0.0420,0.3826,0.0110,0.0092,0.0063,0.0075,0.9332,0.1307,0.0987,0.0159,0.0018,0.0143,0.140049,0.184856,0.206979,0.173710,0.246520,0.0101,0.0043,0.0000,0.001,0.0010,0.000,0.0636,0.0647,0.21404928,-0.126,0.000,-0.126,0.032,-0.0123,0.0000,-0.01023,-0.0102300,-0.01023
668529,"sa917144","2020","Yordi","Francisco",NULL,1.000,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,23.00,0.35,0.25,1,0.0000,0.0320,0.0320,0.3113,0.0110,0.0092,0.0063,0.0075,0.9432,0.1515,0.1156,0.0185,0.0022,0.0152,0.160591,0.195700,0.233122,0.187046,0.246670,0.0145,0.0061,0.0001,0.001,0.0011,0.000,0.0684,0.0712,0.21835950,-0.115,0.011,-0.115,0.032,-0.0123,0.0000,-0.00915,-0.0091500,-0.00915
666682,"sa917173","2020","Samuel","Vasquez",NULL,1.000,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,23.00,0.22,0.25,1,0.0000,0.0380,0.0380,0.3106,0.0100,0.0092,0.0063,0.0075,0.9382,0.1463,0.1126,0.0175,0.0017,0.0144,0.155921,0.195514,0.224448,0.184506,0.238880,0.0126,0.0053,0.0000,0.001,0.0010,0.000,0.0671,0.0688,0.21250201,-0.117,0.009,-0.117,0.032,-0.0123,0.0000,-0.00935,-0.0093500,-0.00935
666666,"sa917191","2020","Cristian","Gomez",NULL,1.000,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,23.00,0.35,0.25,1,0.0000,0.0340,0.0340,0.2977,0.0100,0.0092,0.0063,0.0075,0.9422,0.1516,0.1151,0.0199,0.0024,0.0142,0.160888,0.196826,0.232212,0.187357,0.241330,0.0082,0.0034,0.0000,0.001,0.0010,0.000,0.0677,0.0704,0.21542803,-0.115,0.012,-0.115,0.032,-0.0206,0.0000,-0.00997,-0.0099700,-0.00997
667367,"sa917308","2020","Jorge","Perez",NULL,1.000,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,22.00,0.57,0.25,1,0.0000,0.0470,0.0470,0.2198,0.0080,0.0092,0.0063,0.0075,0.9312,0.1910,0.1419,0.0300,0.0035,0.0157,0.205101,0.247546,0.295231,0.235279,0.274960,0.0185,0.0079,0.0000,0.001,0.0010,0.000,0.0839,0.0835,0.24928896,-0.073,0.053,-0.073,0.032,-0.0123,0.0000,-0.00508,-0.0050800,-0.00508
666777,"sa917326","2020","Alfredo","Angarita",NULL,1.000,"2B","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,23.00,0.51,0.25,1,0.0000,0.0610,0.0610,0.2428,0.0090,0.0092,0.0063,0.0075,0.9162,0.1734,0.1352,0.0287,0.0028,0.0067,0.189261,0.244941,0.248719,0.219804,0.252240,0.0146,0.0062,0.0000,0.001,0.0010,0.000,0.0752,0.0673,0.24725601,-0.087,0.040,-0.087,0.032,0.0041,0.0000,-0.00485,-0.0048500,-0.00485
666633,"sa917353","2020","Abraham","Rodriguez",NULL,1.000,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,21.00,0.23,0.25,1,0.0000,0.0290,0.0290,0.2794,0.0100,0.0092,0.0063,0.0075,0.9472,0.1502,0.1141,0.0183,0.0018,0.0160,0.158663,0.190483,0.232580,0.183801,0.232780,0.0098,0.0040,0.0000,0.001,0.0010,0.000,0.0675,0.0721,0.20354922,-0.118,0.009,-0.118,0.032,-0.0206,0.0000,-0.01026,-0.0102600,-0.01026
666815,"sa917904","2020","T.J.","Bennett",NULL,1.000,"2B","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,27.00,0.45,0.25,1,0.0010,0.0630,0.0640,0.2643,0.0110,0.0092,0.0063,0.0075,0.9112,0.2087,0.1383,0.0458,0.0046,0.0201,0.229099,0.285550,0.355454,0.275376,0.343130,0.0148,0.0063,0.0000,0.001,0.0010,0.000,0.0983,0.0964,0.29733565,-0.039,0.088,-0.039,0.032,-0.0123,0.0000,-0.00178,-0.0017800,-0.00178
666162,"sa918023","2020","Walker","Robbins",NULL,1.000,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.007,22.00,0.23,0.25,1,0.0000,0.0380,0.0380,0.3415,0.0100,0.0092,0.0063,0.0075,0.9382,0.1412,0.1057,0.0188,0.0018,0.0149,0.150462,0.190361,0.221983,0.181016,0.245460,0.0098,0.0040,0.0000,0.001,0.0010,0.000,0.0662,0.0684,0.21432208,-0.120,0.006,-0.120,0.032,-0.0066,0.0000,-0.00909,-0.0090900,-0.00909
670037,"sa918042","2020","Ryan","Scott",NULL,1.000,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,26.00,0.56,0.25,1,0.0000,0.0560,0.0560,0.3000,0.0100,0.0092,0.0063,0.0075,0.9202,0.1719,0.1176,0.0289,0.0037,0.0217,0.186845,0.239440,0.297010,0.232554,0.298710,0.0108,0.0046,-0.0001,0.001,0.0009,0.000,0.0852,0.0871,0.24785479,-0.076,0.051,-0.076,0.032,-0.0123,0.0000,-0.00538,-0.0053800,-0.00538
670049,"sa918117","2020","Chris","DeVito",NULL,1.000,"1B","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,25.00,0.54,0.25,1,0.0000,0.0510,0.0510,0.2742,0.0090,0.0092,0.0063,0.0075,0.9262,0.1838,0.1274,0.0304,0.0025,0.0235,0.198398,0.245299,0.312601,0.240338,0.302380,0.0072,0.0030,-0.0001,0.001,0.0009,0.000,0.0876,0.0919,0.25204403,-0.069,0.058,-0.069,0.032,-0.0206,0.0000,-0.00551,-0.0055100,-0.00551
670054,"sa918156","2020","Mitchell","Kranson",NULL,1.000,"C","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,26.00,0.62,0.25,1,0.0010,0.0630,0.0640,0.1801,0.0080,0.0092,0.0063,0.0075,0.9142,0.2113,0.1480,0.0404,0.0030,0.0198,0.231073,0.285039,0.346972,0.272226,0.301070,0.0060,0.0025,-0.0002,0.001,0.0008,0.000,0.0961,0.0956,0.26530895,-0.041,0.085,-0.041,0.032,0.0206,0.0000,0.00120,0.0012000,0.00120
670058,"sa918167","2020","Tim","Lynch",NULL,1.000,"1B","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,27.00,0.42,0.25,1,0.0010,0.0490,0.0500,0.2489,0.0110,0.0092,0.0063,0.0075,0.9252,0.1962,0.1284,0.0331,0.0029,0.0318,0.212006,0.258775,0.357133,0.261688,0.322420,0.0106,0.0045,-0.0001,0.001,0.0009,0.000,0.0982,0.1066,0.25214724,-0.050,0.076,-0.050,0.032,-0.0206,0.0000,-0.00366,-0.0036600,-0.00366
669182,"sa918212","2020","Tre","Carter",NULL,1.000,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.004,23.00,0.49,0.25,1,0.0000,0.0510,0.0510,0.3180,0.0080,0.0092,0.0063,0.0075,0.9272,0.1585,0.1184,0.0216,0.0039,0.0146,0.170952,0.218883,0.249902,0.205827,0.268550,0.0126,0.0052,0.0000,0.001,0.0010,0.000,0.0739,0.0732,0.23899684,-0.099,0.028,-0.099,0.032,0.0041,0.0000,-0.00601,-0.0060100,-0.00601
670435,"sa918522","2020","Bruce","Yari",NULL,1.000,"1B","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,25.00,0.71,0.25,1,0.0010,0.0860,0.0870,0.2882,0.0070,0.0092,0.0063,0.0075,0.8922,0.1779,0.1289,0.0282,0.0038,0.0169,0.199260,0.273499,0.296312,0.251275,0.306400,0.0055,0.0024,-0.0002,0.001,0.0008,0.000,0.0883,0.0822,0.27077027,-0.059,0.067,-0.059,0.032,-0.0206,0.0000,-0.00455,-0.0045500,-0.00455
670432,"sa918544","2020","Troy","Sieber",NULL,1.000,"1B","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,25.00,0.41,0.25,1,0.0000,0.0670,0.0670,0.2819,0.0100,0.0092,0.0063,0.0075,0.9092,0.1804,0.1250,0.0304,0.0024,0.0226,0.198449,0.259058,0.311748,0.248270,0.308100,0.0116,0.0049,-0.0001,0.001,0.0009,0.000,0.0902,0.0902,0.25775890,-0.062,0.064,-0.062,0.032,-0.0206,0.0000,-0.00483,-0.0048300,-0.00483
670463,"sa918595","2020","Robby","Rinn",NULL,1.000,"1B","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,27.00,0.45,0.25,1,0.0010,0.0480,0.0490,0.2358,0.0090,0.0092,0.0063,0.0075,0.9282,0.1956,0.1424,0.0331,0.0028,0.0173,0.210671,0.255149,0.308191,0.243304,0.291640,0.0088,0.0036,0.0000,0.001,0.0010,0.000,0.0860,0.0868,0.26120715,-0.066,0.060,-0.066,0.032,-0.0206,0.0000,-0.00521,-0.0052100,-0.00521
670466,"sa918611","2020","Chad","Sedio",NULL,1.000,"2B","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,26.00,0.69,0.25,1,0.0000,0.0430,0.0430,0.2472,0.0210,0.0092,0.0063,0.0075,0.9222,0.2129,0.1493,0.0430,0.0057,0.0149,0.230866,0.278657,0.338241,0.266261,0.325630,0.0049,0.0020,-0.0001,0.001,0.0009,0.000,0.0918,0.0902,0.29658478,-0.046,0.080,-0.046,0.032,-0.0123,0.0000,-0.00247,-0.0024700,-0.00247
675993,"sa915820","2020","Zach","Kirtley",NULL,1.000,"2B","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,23.00,0.63,0.25,1,0.0000,0.0680,0.0680,0.2450,0.0110,0.0092,0.0063,0.0075,0.9072,0.2053,0.1400,0.0474,0.0020,0.0159,0.226273,0.286074,0.335548,0.269906,0.322200,0.0065,0.0027,-0.0001,0.001,0.0009,0.000,0.0939,0.0896,0.28969104,-0.043,0.083,-0.043,0.032,-0.0206,0.0000,-0.00298,-0.0029800,-0.00298
656697,"sa915823","2020","Garrett","McCain",NULL,1.000,"OF","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,24.00,0.40,0.25,1,0.0000,0.0580,0.0580,0.2737,0.0130,0.0092,0.0063,0.0075,0.9152,0.1727,0.1306,0.0250,0.0023,0.0148,0.188706,0.245246,0.269467,0.227041,0.274720,0.0135,0.0059,-0.0001,0.001,0.0009,0.000,0.0802,0.0769,0.24897509,-0.080,0.046,-0.080,0.032,-0.0123,0.0000,-0.00577,-0.0057700,-0.00577
667327,"sa916731","2020","Luis","Avalo",NULL,1.000,"C","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,21.00,0.28,0.25,1,0.0000,0.0250,0.0250,0.3183,0.0110,0.0092,0.0063,0.0075,0.9502,0.1390,0.1069,0.0180,0.0015,0.0126,0.146246,0.176071,0.208160,0.167842,0.224140,0.0084,0.0035,0.0000,0.001,0.0010,0.000,0.0611,0.0647,0.20165922,-0.132,-0.005,-0.132,0.032,0.0206,0.0000,-0.00761,-0.0076100,-0.00761
665707,"sa916733","2020","Aaron","Familia",NULL,1.000,"3B","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,21.00,0.28,0.25,1,0.0000,0.0440,0.0440,0.3632,0.0110,0.0092,0.0063,0.0075,0.9312,0.1387,0.1043,0.0171,0.0019,0.0153,0.148819,0.194805,0.220667,0.183582,0.253790,0.0080,0.0033,0.0000,0.001,0.0010,0.000,0.0668,0.0681,0.22027847,-0.118,0.008,-0.118,0.032,0.0041,0.0000,-0.00786,-0.0078600,-0.00786
665706,"sa916736","2020","Bryan","Connell",NULL,1.000,"OF","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.012,21.00,0.27,0.25,1,0.0000,0.0380,0.0380,0.3974,0.0110,0.0092,0.0063,0.0075,0.9372,0.1294,0.0940,0.0156,0.0015,0.0184,0.138094,0.179551,0.216663,0.173851,0.256800,0.0083,0.0034,0.0000,0.001,0.0010,0.000,0.0652,0.0696,0.20986954,-0.126,0.000,-0.126,0.032,-0.0123,0.0000,-0.01023,-0.0102300,-0.01023
667687,"sa916988","2020","Janigson","Villalobos","MIN",1.011,"C","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,23.00,0.24,0.25,1,0.0000,0.0378,0.0378,0.2751,0.0100,0.0092,0.0063,0.0075,0.9385,0.1502,0.1179,0.0189,0.0018,0.0116,0.160061,0.199215,0.221250,0.185287,0.227450,0.0095,0.0039,0.0000,0.001,0.0010,0.000,0.0713,0.0703,0.21022296,-0.116,0.010,-0.118,0.032,0.0206,0.0000,-0.00625,-0.0062500,-0.00625
